BusStopCode,RATIO,TOTAL,Description,Latitude,Longitude
11481,101.0738255033557,5992,Queenstown Lib,1.29811518922625,103.8060054035445
54039,101.05022711161288,76574,Bef Al-Muttaqin Mque,1.37091786093364,103.84563650364578
50041,101.03883650311651,12579,Novena Lodge,1.32362333324914,103.84161545670325
67101,101.02940139603751,28512,Blk 250A,1.39143144034973,103.89956953538392
43199,101.02888086642598,44548,Ch Of St. Mary,1.34663409083885,103.75920055445125
96229,101.02732689541811,9784,S'pore Expo,1.3312261583979,103.95799531596526
44389,100.88894019856846,17401,Opp Blk 201,1.37154303506556,103.77461859337586
14291,100.86706357134294,50271,Blk 27,1.27468440821038,103.82132649422054
57041,100.85106382978724,944,Nee Soon HQ 22 SIB,1.41069268256433,103.82192312004506
10191,100.75140278116615,82288,Blk 78,1.28860026020096,103.81903121724014
53369,100.63404002377649,50630,Opp Blk 454,1.35947344252352,103.8301455974542
76091,100.57828299517546,60699,Blk 206,1.35071636446812,103.95275166965992
60031,100.53992395437264,52742,BEF GEYLANG BAHRU STN,1.3204097072077,103.87007832529532
46131,100.52465897166843,1911,Aft Marsiling Lane,1.44627465890953,103.77703712251773
10171,100.48486154509213,18607,Opp Tiong Bahru Pk,1.28736808047078,103.82346004890803
68059,100.38035961272476,5795,Aft TPE,1.39978638898633,103.87243527803194
64229,100.37811387900355,9009,Bef Defu Ave 2,1.36242315234874,103.90226237890849
45031,100.30600306003059,22256,Yew Tee Ind Est,1.39623361717149,103.75421868895825
52119,100.28968713789108,3457,Opp Blk 65,1.32782675894568,103.8581076205424
46401,100.17461383478845,14903,Blk 864,1.44088595099083,103.79545806673289
67269,100.15951956460543,21331,Opp Blk 203A,1.38605407647483,103.89513364231524
92049,100.14548624326282,326041,Parkway Parade,1.30300441466613,103.9059569060291
40339,100.03524850193868,17025,Blk 448B,1.35347432348291,103.74087652056193
43429,100.02638058389026,45494,Blk 240,1.35108692530475,103.75389074656302
64139,100.0,138,Bef KPE,1.36324550037222,103.90677186074203
98219,100.0,3740,Pratt & Whitney Canada,1.38022304984,103.97340977330899
66109,99.87739319060644,84772,Blk 151,1.3699792245468,103.8746132395795
54329,99.87593326982298,90218,Blk 420,1.36449772525141,103.85247983714417
97301,99.8220640569395,11230,Agility,1.35182434688859,103.96979848322833
41071,99.76989792908137,33859,Opp Natl JC,1.328988333013,103.80266277802423
52089,99.7490927012859,89164,Opp Blk 195,1.32991690265608,103.86027368842302
44581,99.6639566395664,18419,Blk 489A,1.37532277779344,103.74031352986161
43051,99.6229616363465,21178,Opp The Rail Mall,1.35910148170791,103.76705036241354
52059,99.6089274149355,160270,Blk 219,1.34309745890513,103.85622585798508
63271,99.59511723471114,33029,Blk 239,1.35639501261001,103.88997632456076
53151,99.4868226493868,22935,Opp Blk 263A CP,1.3595063466985,103.84134061287276
24391,99.45945945945947,738,Chem-Solv Technologies,1.29859319877639,103.66447101698635
59601,99.34926741425882,48709,BLK 391,1.42965801323245,103.84937741509307
63341,99.26202607386992,109895,Opp Blk 709,1.36751402871615,103.88882988119938
70281,99.19677403555744,122014,Aft Tai Seng Stn,1.33530627797371,103.8879999999696
21209,99.15824915824916,1183,Opp Sime Rengo Packaging Ltd,1.33687648564633,103.71805599895127
31039,99.1540923639689,8711,Opp Civil Defence Academy,1.36563783980926,103.69330818055283
46461,99.12942021181117,44374,Opp Blk 757A CP,1.44659598354815,103.79359661898341
10009,99.1247051845811,429737,Bt Merah Int,1.28210155945393,103.81722480263163
45421,98.94326408463822,160211,Opp Blk 666,1.40274884902867,103.75050925171398
84029,98.92686608798385,121232,Opp Blk 32,1.32295305994698,103.92517704260585
84341,98.89254714157438,26580,Opp Fengshan Pr Sch,1.33110349338955,103.93198370934411
43191,98.79354838709678,61626,Blk 288C,1.34638492790435,103.75931336284916
92181,98.78565062388593,17843,112 Katong,1.30528972611328,103.90534997934479
82221,98.65884728164207,41327,Blk 3A,1.31760511655727,103.89900705591394
66101,98.64147300186194,86415,Blk 516,1.37094045484466,103.87325896613375
95029,98.6234113826405,233023,Changi Airport PTB1,1.36126748727797,103.99069984684058
13179,98.59525899912204,2262,Cliveden At Grange,1.29925749997453,103.82665250000115
43541,98.55992910420206,26887,Blk 510,1.35283067935634,103.75505166565658
84289,98.50117764613518,27812,Opp Blk 180,1.32663077053638,103.94017072989195
49071,98.42271293375394,3145,Opp Wason Wood Ind,1.42920936914454,103.74707415989546
59039,98.37750633786587,43038,Yishun Sports Hall,1.41342871609658,103.83156300557019
70011,98.37406793703397,19155,Opp Blk 125,1.32317687661433,103.88116008329277
76249,98.36893653119458,154335,Blk 370,1.35836639849151,103.95947435534286
59611,98.36886869392985,51078,Opp Yishun Community Hosp,1.42362582861812,103.83666744952643
54531,98.33364191816331,21424,OPP BISHAN PK,1.35839974282084,103.85132688003488
51041,98.32349018860735,10410,Opp SLF Cplx,1.33343558724869,103.8379172613076
66411,98.28671840679455,13541,Blk 326,1.35002972706339,103.86903123228186
98109,98.22555674645706,33290,Opp Loyang Pt,1.36691496085079,103.96586134149551
62029,98.17210348706412,21141,Paya Lebar Gdns,1.34411328094155,103.88273473175272
83191,98.15100154083206,1286,Bef Frankel Dr,1.31729916899357,103.91597628595028
84701,98.12614259597807,56355,Blk 151,1.33601304352046,103.91214210205735
59499,98.12437199955342,17746,Orchid Pk Condo,1.41325017295345,103.83459754405295
27021,98.10471452262497,8362,Hall 15,1.35324138896679,103.68192916699402
64049,98.09837641162943,57712,Opp The Midtown,1.3703713899857,103.89603248614272
43531,98.039496279336,55356,Blk 140,1.35154868659228,103.7437763360561
77271,97.89194168969814,36517,Aft Pasir Ris St 72,1.38058998439068,103.9349613837619
28671,97.87570772591503,88771,Alliance Bldg,1.33715229988486,103.75226376356609
64081,97.63523956723338,25574,Hougang 1/Opp Blk 931A,1.37602972196856,103.880089999971
68109,97.61904761904762,4731,Opp Rolls Royce Pte Ltd,1.40400332581506,103.86349233396736
44281,97.61395648779826,58223,Blk 8,1.38104915821148,103.75422740795686
10421,97.57048590281944,19761,Blk 63B,1.2889706156154,103.81503540991777
15169,97.54413191076625,50917,Harbourside Ind Bldg 2,1.27481499269165,103.79673994290195
44369,97.5346687211094,5128,Aft Dairy Farm Rd,1.36574284265165,103.7753149073364
21471,97.5130890052356,1509,AFT TUKANG INNOVATION DR,1.32673138898791,103.71542666702132
53149,97.48738935947465,20750,Whitley Sec Sch,1.35548111090619,103.84161232917471
47829,97.4855790563526,13352,Sumitomo Bakelite S'pore,1.46054631909982,103.80617388921056
46709,97.47844264436895,15115,Aft Blk 1,1.44144739085946,103.77554719559573
59259,97.44544737533958,45061,Darul Makmur Mque,1.43716783426775,103.83379791523895
49059,97.32813804620095,7090,Aft LCS Optiroc Pte Ltd,1.42318199210104,103.75019253254519
41051,97.31864182351272,41725,Tan Kah Kee Stn,1.32612500001248,103.80715333299845
54031,97.29467612679291,77304,Opp Al-Muttaqin Mque,1.37008641040706,103.84534111753092
75349,97.28317406556187,81547,The Clearwater Condo,1.33811824869625,103.9339578151498
75341,97.25868725868726,81744,Opp The Clearwater Condo,1.33832204097015,103.933861255669
14189,97.1326164874552,12100,Aft Alexandra Rd,1.27269303340787,103.80398363214624
17151,97.10331649271124,136157,Blk 410,1.31169519353522,103.76960993525367
75009,97.08750927513493,2504728,Tampines Int,1.35407552367477,103.94339098473914
65631,97.04797047970479,534,Aft Punggol Pt Stn,1.41730626833353,103.90541762051286
95901,97.04742022069787,6607,BEF SIMEI RD,1.33857587129254,103.96020709087523
43149,97.00173812282735,27202,Blk 291A,1.34399483001027,103.7561003299722
66069,96.99248120300751,9432,Bef Braddell Flyover,1.34350264971893,103.86263251306754
82109,96.96612461426442,56807,City Plaza,1.3151892235607,103.89331774481381
43259,96.84316638370119,37101,Opp Hillbrooks,1.35757277797812,103.76266305599302
74041,96.8020022246941,7077,Opp Golden Pagoda Tp,1.36850444400102,103.92978611099927
63189,96.74665096422788,13365,Aft Serangoon Gdn Way,1.36133997852966,103.87363460960414
10099,96.71220959983626,76883,Opp Bt Merah Town Ctr,1.28420923932422,103.81765723225827
70259,96.69888866969158,59824,Macpherson Stn Exit B,1.32498730068675,103.89080428753108
28169,96.6903073286052,832,Aft Hong Kah Flyover,1.35616202214588,103.71949603869263
98101,96.66838754087075,57142,Loyang Pt,1.36705781222851,103.96535083584567
58091,96.61787974683544,19882,Sembawang Pk,1.46211498021096,103.8379191742591
66271,96.53146878780103,214463,Serangoon Gdn Circus,1.36398333300081,103.86578916701893
14379,96.42061828661252,59979,Blk 40,1.27243833303297,103.82379361102515
43621,96.29571495840527,12506,Opp Parkview Apts,1.34169275195642,103.75908187494267
16009,96.27381285195096,49145,Kent Ridge Ter,1.29425341056334,103.76988323197696
96129,96.24683335169073,71269,Melville Pk,1.3474583546739,103.95795115114063
92111,96.24453717192168,79481,Opp Roxy Sq,1.30477657929676,103.90293341562067
47549,96.20540317591256,9514,Opp Blk 639,1.4379048516895,103.80352352573782
46119,96.18974998844678,84907,Marsiling CC,1.44101545973486,103.77252382232057
27211,96.18687501423658,86128,Lee Wee Nam Lib,1.34793140650697,103.68050066497821
43091,96.11322348964934,4642,Bef Cashew Stn,1.36863253283887,103.76474109358477
68119,96.08166941900616,117549,Aft Seletar Camp G,1.40231306085319,103.87194871751426
66019,96.06837606837607,3441,Bef Braddell Rd,1.34602837489201,103.86040421534554
43629,96.05319605319606,13710,Yusof Ishak Sec Sch,1.34240810773422,103.75915813592935
15051,96.02481261307831,75842,Alexandra Pt,1.27718388886974,103.80248500000464
18049,96.00691585707229,23807,Opp Normanton Pk,1.29018147748939,103.79208093037771
59621,95.99426471906085,21871,Bet Blks 318A/318B,1.43416283001882,103.84410555917717
66131,95.95046854082999,11710,Aft Trinity Meth Ch,1.36346698150382,103.87019205208469
96139,95.94625897614084,25377,Blk 148,1.34646413372668,103.95585291875304
51101,95.91455273698264,7337,Old Police Academy,1.32753637537789,103.83724817699014
64189,95.86776859504133,237,Aft Old Tampines Rd,1.37693109577247,103.91392221641736
77031,95.85226361644128,109926,Aft Pasir Ris Ctrl,1.37116337071002,103.9483810573245
62091,95.83333333333334,1316,Opp Gambir Ridge,1.34366730308769,103.8751907687792
96219,95.81507069806602,79076,Tanah Merah Ferry Ter,1.31520306285456,103.98889428788505
64051,95.80422633601118,44847,Blk 465A,1.37239666924933,103.89777362456783
21779,95.74550038518103,55901,Aft Yuan Ching Rd,1.32643572160288,103.72425774502393
12179,95.7023326572008,15437,Montview,1.31679504687757,103.7769949436126
99009,95.69385095114748,118612,Changi Village Ter,1.38969812175274,103.98762553601895
84569,95.68724790567794,50456,Opp Blk 53,1.3279697494091,103.92011115886494
75241,95.63418509201642,59105,Opp Temasek Poly West G,1.34844803009871,103.92980219657613
45411,95.60973240736243,120834,Opp Blk 670,1.4035145178289,103.74767347957746
51021,95.52352048558423,18039,Old Police Academy,1.33032500001091,103.83925888900175
59261,95.51681195516812,83210,Blk 174,1.43755803458153,103.83159143616113
28629,95.4936984314081,43122,Blk 266,1.34195331167525,103.74424995812674
53421,95.48093519535541,12458,BLK 151A MKT,1.345658889,103.8553811
59221,95.44427710843374,5191,Opp Yishun Ind Pk A,1.43902299324239,103.83502785005078
67661,95.42589300145467,84637,Opp Blk 178A,1.38889400053531,103.90878400579224
62251,95.35566123646666,38614,Bef Blk 471B,1.37715900002191,103.9001277845729
62271,95.31932891583251,13854,Opp Blk 475B,1.37591304823679,103.8996359517733
66221,95.28521536670547,3355,Opp Portchester Ave,1.36834972197817,103.86262638902237
83361,95.16583568176891,36012,Hua Yu Mans,1.32850781433023,103.914495706562
21249,95.10771089188646,38764,Blk 213,1.34958421982025,103.71249318123603
43171,95.09087451438506,71811,Blk 229,1.34859644473183,103.75460496382075
50059,95.03103225069489,102442,Opp Thomson Med Ctr,1.32489453398384,103.84211744421322
11289,95.01557632398755,3130,Opp Tan Boon Chong Ave,1.31618891387774,103.78904342517946
83079,94.95082929693234,13282,Bef Siglap Plain,1.31976833302337,103.91505416701378
64249,94.94772793535758,46805,Blk 327,1.36809355475239,103.89589220748978
45309,94.9265020693592,54634,Blk 754,1.3919980495631,103.74665022024047
66519,94.89075630252101,5798,Opp Seagate,1.3773461218142,103.87159967372142
84461,94.83529890199269,23955,Opp Blk 701,1.33807138901241,103.91939027798064
23389,94.56993918331885,4479,PEC Ltd,1.30755644701044,103.69377301234816
11321,94.47659126775382,3697,Opp Regent Villa,1.32123138902898,103.79010361098513
52079,94.39475324924464,162133,Opp Trellis Twrs,1.32931477158443,103.84382885735747
76081,94.34935304990758,105143,Opp The Holy Trinity Ch,1.34950194446778,103.94932305553937
80071,94.33154646970658,143920,Yi Xiu Fty Bldg,1.31380009198455,103.87655394006379
46891,94.32930339666092,6751,Jordon Food Ind,1.44823908984273,103.80703539255815
21439,94.2878508973769,33775,Boon Lay CC,1.34842277796612,103.71165888901649
14039,94.2500410711352,47296,Opp St. Theresa's Convent,1.27663637861466,103.82345826768822
11451,94.21467257508617,7889,Blk 72,1.30034972200468,103.79707277801477
53251,94.20275590551182,19731,BLK 125,1.34678829540395,103.85199823380812
85099,94.19384192032977,354262,Tanah Merah Stn Exit A,1.32684437763421,103.94645987386455
46471,94.09323372693925,72488,Opp Blk 773,1.44796931841747,103.79758820990358
84219,94.08837649367487,110774,Bet Blks 139/140,1.32940888887166,103.9348130555732
28679,94.07563517152559,66304,Hitachi Elevator Bldg,1.33661449274468,103.75110456918219
43099,94.06007424907189,11500,Assumption Pathway Sch,1.36872205121157,103.76498636840047
48019,94.05901116427432,9734,Mandai Camp 2,1.41047890324886,103.77547240613428
29109,94.05286343612335,5286,Opp PPL Shipyard,1.29874917121117,103.74969618348408
10599,94.0267989210824,44599,Opp Blk 36,1.28883435010664,103.80924997344987
96209,94.01635066968169,11154,Opp Simei Green Condo,1.34020664808373,103.95943155475572
59301,93.94475920679886,5477,Blk 731,1.42857438462559,103.8305483297094
16041,93.91705755342119,26045,OPP LUXE VILLE,1.2893086506189,103.77660095143266
75209,93.91465677179963,10452,Blk 882A,1.35145000000178,103.93361000002287
20129,93.89544465686598,29412,Bet Blks 50/51,1.32034555007728,103.73754105423453
20331,93.87157253339583,16545,Vejoil Pte Ltd,1.31329138901596,103.74926333296754
97051,93.81955955481885,8185,Opp Changi Women's Prison,1.36044412865764,103.9703768491515
41141,93.81061038220194,6795,Aft Adam Dr,1.33489306619804,103.81796101152241
78081,93.8011992230386,45896,Blk 467,1.37368803498525,103.95635599319583
97311,93.7602139355222,13042,Zuellig Pharma,1.35255805555221,103.97290111112585
15191,93.74786576847856,62412,Pasir Panjang Stn/Fc,1.27581227029734,103.79263571257981
92081,93.70434320626909,14584,St. Patrick's Sec Sch,1.30751338586806,103.91754269765207
41041,93.70359928578141,61836,Coronation Plaza,1.32398472197176,103.8102991670086
64239,93.61192730438567,17791,Opp Blk 316,1.36439805444874,103.89682349089492
19031,93.60405287738462,122290,Dover Stn,1.31123416666912,103.77838361113201
28281,93.59147784917145,45796,Parc Oasis,1.3420603281321,103.73537548132207
71121,93.57777141220281,33789,UBI STN EXIT B,1.330081111,103.8994169
67651,93.54838709677419,360,Bef Sengkang West Rd,1.38939833797873,103.87040021599799
70191,93.53241528701841,37524,OPP BLK 66,1.32722900950909,103.88793655793152
71111,93.47988440432509,59586,Blk 343,1.3267052749653,103.90058695177659
28529,93.36376766738884,74971,Blk 441,1.35117921308914,103.7206511492765
46349,93.30487530891935,17208,Aft Blk 353,1.4318970485931,103.78622445675852
96201,93.30294530154278,11026,Simei Green Condo,1.34068848247811,103.95925914106326
80069,93.27381633665254,151977,Opp Mohd Salleh Mque,1.31214703288286,103.87715016317217
16201,93.20137693631669,6735,Barossa Gdns,1.28130063164133,103.78410758834183
66049,93.17376527586954,26714,Blk 233,1.35535475300084,103.86896493522666
64361,93.06966750427911,53015,Blk 535,1.37634509209583,103.89054894445846
84229,93.00224952413913,55768,Blk 111,1.3315995317556,103.93531396427683
22031,92.998585572843,2729,Bef Pioneer Circus,1.32216806047952,103.69855176773174
42011,92.93000517087387,41042,Sixth Ave Ctr,1.33161452117352,103.79503057628676
55041,92.87749287749287,24372,Opp Ue Bizhub Ctrl,1.39122406741106,103.84602799523668
45131,92.86422504114238,188681,Opp Kranji Stn,1.42513583961154,103.76103770449444
76121,92.84173118416042,30388,Opp St. Hilda's Sec Sch,1.35003333718868,103.93817517168992
41031,92.83467587265055,25136,Bef Crown Ctr,1.3230683576264,103.811977237669
80199,92.7761816057841,61058,S'pore Indoor Stadium,1.30155838525089,103.87513532479657
47179,92.74570982839313,2471,Comfortdelgro Engrg,1.45828424831176,103.79880737870576
45101,92.72727272727272,954,Aft LP 234,1.41863235748269,103.75457151987825
55089,92.67508430711317,24568,Aft Sunrise Gdns,1.39129403706334,103.85630398734284
49069,92.66514806378132,4229,Tropical Furniture Ltd,1.4264399252605,103.74887339054357
53059,92.60810216782731,83251,Opp Thomson Plaza,1.35539998953236,103.8314804136155
46469,92.59904222899435,39816,Blk 759,1.44668865905093,103.79491852510797
42231,92.56044637321762,15530,Bef Jln Jurong Kechil,1.34056805598593,103.7706058329681
71149,92.46501614639398,19668,Blk 3024,1.32886553888796,103.89713767691656
84089,92.4156004316325,37446,Blk 40,1.3206814195738,103.9400309260245
43831,92.34634712021646,29856,Blk 334,1.36512501870188,103.74788610102789
52069,92.28412001463593,42041,Comfortdelgro Corp Ltd,1.34314389988912,103.85856611406128
46921,92.2725743668605,40010,Opp Blk 22,1.4533158942724,103.81089004960499
75299,92.21959643701145,10574,Bef Tampines Ave 9,1.36239101738996,103.93106617032824
59111,92.16231600031702,266704,Blk 701,1.43016395103424,103.82888452126694
41079,92.06469165659009,25414,Natl JC,1.32940305598521,103.80304777797754
16059,92.01699802701472,12652,Jamiyah Halfway Hse,1.28967266173408,103.77594136139503
93061,91.96984456397442,45326,Bef Siglap Rd,1.31199515605411,103.92260670662348
44261,91.95029239766082,196941,Blk 270,1.3760822219899,103.774277778025
15141,91.93597716382914,18827,Labrador Pk Stn,1.27275860463579,103.80095947823813
17031,91.92639080948835,18043,Kent Ridge Sec Sch,1.30172305827699,103.76567633935802
44891,91.91770756796474,2612,APSN,1.37409009466488,103.74930160167106
48041,91.86440677966101,566,Aft Jln Ulu Sembawang,1.41268317529503,103.78892108182363
27469,91.8558434609799,50201,Blk 276B,1.35307192192765,103.70486709831036
70241,91.84120037511723,12274,MacPherson Pr Sch,1.32525399997752,103.88199999996775
11589,91.81461409082414,10264,Blk 157,1.292991881006,103.80400524995773
82171,91.73036831132731,5518,Bef Mangis Rd,1.31382614901728,103.90306992679919
64619,91.62948145868594,49816,Opp Blk 913,1.37809338718149,103.88468027114665
46069,91.58572020461605,707482,W'Lands Train Checkpt,1.44288948418349,103.76933833799299
41019,91.50326797385621,14943,Aft Kheam Hock Rd,1.32267444098276,103.82025232877241
41121,91.47540983606557,19272,S'Pore Bible Coll,1.32554444399609,103.81350777801268
70311,91.35494596841231,2302,Aft Genting Lane,1.32335569812186,103.87901421599854
67271,91.29012881265433,28661,Blk 201 CP,1.38825138740075,103.89208955744495
98209,91.28756085277826,11395,Encompass Digital Media,1.38155828919575,103.97266651518974
45139,91.26757877362058,581704,Kranji Stn,1.42525961270458,103.76178101875855
63381,91.26485803419816,48434,Xinmin Pr Sch,1.37095163322641,103.88239574095121
78209,91.23470237713846,29846,Blk 242,1.3713650312338,103.96221418839181
67041,91.19667097608274,47325,Opp The Greenwich,1.38802587904105,103.87037184486725
45061,91.17833308977545,117741,Opp Mandai Est,1.40718111138275,103.75606300126093
59581,91.07774860143853,33473,Blk 432C,1.41903123253322,103.84618997941803
68129,91.06129398410897,6733,Aft West Camp Rd,1.40606522969086,103.86016462232045
67121,91.0490412979351,20725,Blk 142A,1.38949805550873,103.90518999989366
28689,90.96637951262025,56971,Opp Toh Guan Ctr,1.33727934409499,103.75440999786483
10081,90.93247588424437,62349,Opp Blk 120,1.2822783541702,103.82241744338572
52019,90.8685968819599,3428,Aft Bishan Rd,1.34403333300249,103.84368166701324
54311,90.86846603048,107207,Blk 332,1.36143610819625,103.85257506359629
70211,90.7469735149518,108247,Blk 90,1.32362166702646,103.88696166698931
42299,90.73446327683617,3376,Aft Toh Tuck Cres,1.3373703046187,103.76447557607713
52559,90.71991292629833,73595,Caldecott Stn,1.33735684086973,103.83941071527673
40111,90.68256516089582,24947,City Twrs,1.31806499998598,103.83262555597635
55169,90.63612590188727,60506,Opp Yio Chu Kang Cc,1.38123639226093,103.84100233602071
44009,90.63568532059018,1325244,Choa Chu Kang Int,1.38586897797184,103.74578895932125
10219,90.52987598647125,1690,Opp Motor Image,1.29089526651849,103.81191424883255
65191,90.50072568940493,525020,Bef Punggol Rd,1.39527356921611,103.90539999997036
42319,90.37500970522011,73559,Burgundy Hill,1.33915373900693,103.76043841269879
49199,90.32953495534339,6180,Kranji Reservoir Pk B,1.4383674275063,103.73578447263064
10471,90.3110657827639,3732,Bef Tanglin Rd,1.29679993078344,103.81468220659576
66039,90.29110264160862,57917,Blk 307,1.35475138514216,103.86668854745251
49061,90.26022304832713,2559,Poh Cheong Concrete Products,1.42612604353693,103.74894489726996
62061,90.25641025641026,3339,Aft Upp Paya Lebar Rd,1.34173536917551,103.88178158303499
14271,90.22706630336059,20944,Al-Amin Mque,1.27568194286532,103.81914854048932
59641,90.18899223887671,64204,Bet Blks 333C/333D,1.43152,103.8457231
76101,90.12762425206654,274858,Tampines East CC,1.35303315550855,103.95480210652737
44531,90.10924262691891,238762,Opp Choa Chu Kang Stn,1.38425405298158,103.74453624872069
59051,90.10138101700326,119070,Blk 790,1.41968270185637,103.83429674432547
41101,90.09382500545495,8712,St. Margaret's Sec Sch,1.31908138967253,103.80921733406133
59401,90.08802727318984,37358,Blk 358,1.42705456686774,103.84615134332738
28681,90.02895137150989,38726,Toh Guan Ctr,1.33720242588623,103.75488889772056
66551,90.0221589110478,30014,Blk 984,1.38172660405235,103.88144339399805
78191,90.00512557662738,7414,Aft Blk 182,1.36488943048941,103.96176906896966
25449,89.92878942014242,1867,Aft Pioneer Rd,1.33559254994067,103.63488564434365
93051,89.91935483870968,11304,Aft Dunbar Wk,1.31065440276409,103.91866922380741
64351,89.89728060800381,63965,Opp Montfort Sch,1.37481110511316,103.88808212175417
28621,89.88954970263381,53640,Blk 241,1.34154348249683,103.74358012428006
11189,89.86790686616841,127783,Blk 43,1.30740138898924,103.79254222202354
77041,89.8664137222354,24020,Blk 541,1.36944854648197,103.95130450100082
84011,89.66828336409077,204525,Chai Chee Ind Pk,1.32257749632692,103.92233358172962
10209,89.66285593841275,188963,Redhill Stn,1.28954631749853,103.81672885450702
11081,89.5880717715441,7502,Viz Holland,1.30851972202313,103.80258027799627
46261,89.58451503119682,26739,Blk 808,1.44256309213662,103.78694461350949
54041,89.55047318611987,19228,Opp Courts Ang Mo Kio,1.37348335118866,103.84498706463532
45041,89.50809464508094,12174,Thong Huat Bros Pte Ltd,1.40062703005588,103.75556160767161
66151,89.4379246448425,3067,Opp Penshurst Pl,1.36306633208702,103.86588376967377
92041,89.3665289602413,293823,Opp Parkway Parade,1.30327282994495,103.90583013375219
67211,89.35569039788781,40880,Ranggung Stn Exit A,1.38393828115359,103.89765917692944
52449,89.34038934038934,10018,Toa Payoh Police Ctr,1.34044945876465,103.85000305578686
48049,89.22155688622755,632,Bef Jln Ulu Sembawang,1.41239185628293,103.78930383598242
10119,89.1795437821928,51419,Opp Pacific Tech Ctr,1.28598009010704,103.81122515087834
53019,89.11834184256648,24818,OPP ST. THERESA'S HME,1.34600349626668,103.83871779531225
70021,89.09824143858258,28603,Opp Canossa Convent Pr,1.32640814876454,103.88033937941422
23429,89.09461210886873,10213,Opp EMAS Marine Base,1.30456833652112,103.68472051252805
51069,89.02684330998127,27252,Mt Alvernia Hosp,1.34125785266365,103.83660435635784
59031,88.99894625922023,53808,Opp Yishun Sports Hall,1.41277747172151,103.83083958669692
63041,88.92189712943453,54691,Opp Glad Tidings Ch,1.36259166703136,103.88754805602413
63289,88.91103154765926,55929,Aljunied CC,1.3540116670036,103.88966083299925
85091,88.88378992753546,353972,Tanah Merah Stn Exit B,1.32754912682416,103.94636119805759
17191,88.88161721931355,25975,NUS High Sch,1.305669444,103.7698914
16029,88.82584024443474,4326,Gloria Man,1.28608472200879,103.78022138902949
21489,88.79941434846266,2579,OPP GRUNDFOS,1.32627839733404,103.71265433258445
18149,88.79056047197639,11520,Opp Anglo-Chinese JC,1.30253001117245,103.78724143833315
78211,88.78401761837344,24002,Blk 204,1.36790255939851,103.96243675215658
11061,88.75915114447224,20369,Opp Queensway Sec Sch,1.30265777802206,103.80118694402536
75069,88.7132846280006,12657,Bedok Reform Trg Ctr,1.34066333296943,103.93669999999881
14279,88.7125907561537,106566,Blk 25,1.27591552267791,103.81920892602811
41089,88.65232163080408,8329,Aft Jln Naga Sari,1.33044921085796,103.79993319513187
51031,88.53013530135301,6131,S'pore Polo Club,1.33162906440184,103.83859992029566
41061,88.3919062832801,8845,Chinese High Sch,1.32705333303352,103.80572472199289
21109,88.38990066225165,18206,Ctrl Fish Proc Fty,1.31100299869144,103.72109770773132
84709,88.31761484636446,30950,Opp Blk 150,1.33644333039135,103.91242511468805
61049,88.31488314883148,10717,Aft Bartley Rd,1.34196277802503,103.8709686110327
93089,88.26209930861094,23962,Opp Goodwill Ct,1.31295810131062,103.92790605020116
41151,88.25065274151436,2884,Aft Sime Rd,1.33799972901638,103.81931795640678
83081,88.2381413359148,62224,Opp Perpetual Succour Ch,1.32138694232025,103.91736615804473
77379,88.23109843081312,2639,Bef Pasir Ris Dr 3,1.37468886777036,103.94801300636183
63281,88.19416595470159,107935,Blk 105 Mkt/FC,1.3541297220266,103.8898808330127
58291,88.08423671583438,21167,Blk 317,1.44579319988216,103.8199449173096
45119,88.0450070323488,1337,Kranji War Memorial,1.42181345656216,103.75597729351239
28551,88.00256433739352,41056,Blk 560A,1.35309201855261,103.71993998752167
47511,87.99150365540407,38057,Blk 554,1.43190354583508,103.79644777764182
82059,87.97564687975647,4940,Opp Tg Katong Rd Sth P/G,1.3012419783155,103.89745113021507
21371,87.93502406516104,81218,Blk 680C,1.34522722613512,103.70617873626036
96251,87.84945123213916,36285,Bef Changi General Hosp,1.34026697859529,103.95138028105873
53039,87.83635699500792,46281,Thomson CC,1.35144681735328,103.83591070615076
84429,87.7643194415931,9146,Blk 515,1.33222526253562,103.93014326693238
24411,87.75,751,Gul Camp,1.30243777798816,103.66173361100701
53131,87.69629269872105,11594,Blk 319,1.35315805208995,103.84031279218438
99089,87.68115942028986,2590,Bef Cranwell Rd,1.38909485885165,103.97849220206042
10339,87.6452885014529,36163,Aft Bt Merah Ctrl,1.28115835063292,103.81857250844851
44081,87.63205828779599,10301,Blk 296A,1.3767974760485,103.74072974268672
20281,87.61198486959985,37695,Opp The Japanese Sec Sch,1.31234219524906,103.75484214400765
63249,87.59814351661753,150767,Blk 1,1.36395805601148,103.89261277802149
91079,87.57809628812936,5104,Aft Tg Katong Rd,1.3013063985688,103.8952666584497
24169,87.54394776494225,3734,Bef Gul Circle,1.31038624703757,103.66671593002816
53361,87.50220341970739,53185,Blk 454,1.35929833296604,103.83032083300758
47051,87.43560748837794,14918,Aft W'Lands Ind Pk E4,1.45449749999994,103.79560277796767
66589,87.42618691441619,23805,Buangkok Sports Pk,1.381992,103.8794283
60159,87.42225833671907,119939,Blk 54,1.32409476572475,103.86764196002876
14391,87.35721200387222,19354,Opp Blk 85,1.27790999999895,103.80858611110148
70271,87.27171969067231,74345,Le Crescendo,1.33078171512111,103.88931512831826
65009,87.22735828401412,1103123,Punggol Temp Int,1.40370629859822,103.90224337575333
50261,87.16898716898717,6856,Kentish Lodge,1.31608827183208,103.85322332407407
