,BusStopCode,RoadName,Description,Latitude,Longitude
3297,67171,Compassvale Dr,Blk 225A,1.38731209583307,103.89897692182004
3298,67179,Compassvale Dr,Opp Blk 225A,1.38741393896265,103.8979957397525
3299,67181,Compassvale Rd,Blk 240,1.39101786005668,103.89778017996501
3300,67189,Compassvale Rd,Opp Blk 241,1.39059955869523,103.89742612835978
3301,67191,Compassvale Rd,Blk 223D,1.38908889970693,103.89710881285436
3302,67199,Compassvale Rd,Opp Blk 223D,1.3889487081629,103.89689165133598
3303,67201,Compassvale Rd,Blk 206A,1.38669709800422,103.89628892246895
3304,67209,Compassvale Rd,Blk 203,1.38690839585967,103.89618101813248
3305,67211,Sengkang East Ave,Ranggung Stn Exit A,1.38393828115359,103.89765917692944
3306,67219,Sengkang East Ave,Ranggung Stn Exit B,1.38368835333684,103.89751366061326
3307,67221,Rivervale Dr,Rumbia Stn Exit B/Blk 153,1.39116246855705,103.90639445299767
3308,67229,Rivervale Dr,Rumbia Stn Exit A,1.39105777803334,103.90614361099206
3309,67231,Rivervale Dr,Rivervale Pr Sch,1.39322205615326,103.90395664347085
3310,67239,Rivervale Dr,Opp Rivervale Pr Sch,1.3930503019817,103.90373341553943
3311,67241,Compassvale Rd,Blk 248A,1.39299612191324,103.89844142173672
3312,67249,Compassvale Rd,Blk 259C,1.39376571527248,103.89850423466406
3313,67251,Compassvale St,Compassvale Stn Exit A,1.39442862205324,103.9003121852631
3314,67259,Compassvale St,Compassvale Stn Exit B,1.39465386086721,103.90046238900585
3315,67261,Sengkang East Ave,Blk 203B,1.3865874133088,103.89464206866457
3316,67269,Sengkang East Ave,Opp Blk 203A,1.38605407647483,103.89513364231524
3317,67271,Sengkang East Rd,Blk 201 CP,1.38825138740075,103.89208955744495
3318,67279,Sengkang East Rd,Blk 301D,1.38809305404187,103.89167879073923
3319,67281,Fernvale Lane,Blk 403A,1.38925023527794,103.87298584005708
3320,67289,Fernvale Lane,Opp Blk 405C,1.38966431065207,103.8732873820409
3321,67291,Sengkang East Ave,Blk 303B,1.38717956363215,103.88971793853818
3322,67299,Sengkang East Ave,Opp Blk 303B,1.38683575602542,103.88973216030708
3323,67301,Sengkang East Ave,Blk 305D,1.38888930138858,103.88694431255796
3324,67309,Sengkang East Ave,Opp Blk 305 CP,1.38813799869207,103.88759103191384
3325,67311,Anchorvale St,Blk 330,1.39695849054084,103.88980246889258
3326,67319,Anchorvale St,Blk 336B,1.39738047818719,103.8888966274991
3327,67321,Sengkang East Ave,Blk 311A,1.39056792623455,103.88425489183726
3328,67329,Sengkang East Ave,Opp Blk 310B,1.39001974230515,103.88460168183559
3329,67331,Sengkang East Ave,Blk 200B,1.38676807101072,103.89252149146469
3330,67339,Sengkang East Ave,Opp Blk 200B,1.38648038153055,103.89269086108794
3331,67341,Compassvale Dr,Opp Blk 204 CP,1.38864779457077,103.89505169031366
3332,67349,Compassvale Dr,Blk 204 CP,1.38837810902521,103.8953369095349
3333,67351,Anchorvale Dr,Blk 321 CP,1.38995158321899,103.89134430221003
3334,67359,Anchorvale Dr,Nan Chiau High Sch,1.39008740102191,103.89042014225743
3335,67361,Anchorvale Dr,Blk 313B,1.39099505909557,103.88834913656447
3336,67369,Anchorvale Dr,Blk 306 CP,1.39071731059511,103.88853458899818
3337,67371,Anchorvale Rd,Blk 313 CP,1.39259972198676,103.88713972197542
3338,67379,Anchorvale Rd,Opp Blk 313 CP,1.3927256179225,103.88700896307408
3339,67381,Sengkang East Way,Blk 326 CP,1.39459040201234,103.88844266691056
3340,67389,Sengkang East Way,Blk 317B,1.39424377787036,103.88869095686496
3341,67391,Sengkang East Way,Blk 333B,1.39425676218487,103.89144488028346
3342,67399,Sengkang East Way,Blk 325 CP,1.39385005995777,103.89167010585574
3343,67401,Sengkang East Way,Opp Sengkang Stn/Blk 260A,1.39290842289238,103.89531738456282
3344,67409,Sengkang East Way,Sengkang Stn,1.3923391568303,103.89606816606354
3345,67411,Sengkang East Rd,Blk 261,1.39495624396821,103.89436833778728
3346,67419,Sengkang East Rd,Opp Blk 261,1.39451056390105,103.89388277014375
3347,67421,Anchorvale St,OPP CHENG LIM LRT,1.39616692483827,103.89376724340975
3348,67429,Anchorvale St,Cheng Lim LRT,1.39637340662334,103.89381749259768
3349,67431,Compassvale St,Opp Blk 291A,1.39521359607395,103.89739500115256
3350,67439,Compassvale St,Blk 291A,1.39549374900087,103.89737027918684
3351,67441,Sengkang East Rd,Sengkang Community Hub,1.3923095386042,103.8934666647416
3352,67449,Sengkang East Rd,Blk 323B,1.39203289077574,103.89307115004729
3353,67451,Sengkang East Rd,Bef Buangkok Dr,1.383046111,103.88960583301704
3354,67459,Sengkang East Rd,Aft Buangkok Dr,1.38288638899819,103.88911083301012
3355,67461,Sengkang East Rd,Aft Sengkang East Ave,1.38575273465234,103.89121528705635
3356,67469,Sengkang East Rd,Bef Sengkang East Ave,1.38533638989648,103.8907421565758
3357,67471,Sengkang West Ave,Layar Stn Exit B,1.39218567915754,103.88018144124133
3358,67479,Sengkang West Ave,Layar Stn Exit A/Blk 417A,1.39198203746983,103.88019668070044
3359,67481,Sengkang West Ave,Fernvale Stn/Blk 439A,1.39149794105559,103.87764586518084
3360,67489,Sengkang West Ave,Opp Fernvale Stn,1.39100245036434,103.87708498686095
3361,67491,Sengkang West Ave,Opp Fernvale Pr Sch,1.39087538517899,103.87466488789592
3362,67499,Sengkang West Ave,Fernvale Pr Sch,1.39068028707514,103.87467870992985
3363,67501,Sengkang East Dr,Blk 117C,1.38354973187936,103.903650012666
3364,67509,Sengkang East Dr,Opp Blk 119A,1.38409640027402,103.9043380418217
3365,67511,Sengkang East Dr,Blk 121E,1.38603041619808,103.90624523161839
3366,67519,Sengkang East Dr,Opp Blk 121E,1.38565333297959,103.9062883329725
3367,67521,Sengkang East Dr,Blk 160,1.38710967446608,103.90839913039454
3368,67529,Sengkang East Dr,Opp Blk 157A,1.38731666838873,103.9092635072425
3369,67531,Sengkang East Way,Blk 158C,1.38786807176296,103.90676693747147
3370,67539,Sengkang East Way,Blk 122C,1.38772020397705,103.90661294770753
3371,67541,Sengkang East Way,Hockey Stadium,1.39478256874239,103.88633251190507
3372,67549,Sengkang East Way,Opp Hockey Stadium,1.39454660425441,103.88618230819876
3373,67551,Sengkang West Way,Blk 471A,1.39600529337669,103.87927293767908
3374,67559,Sengkang West Way,Opp Blk 471A,1.3954939065925,103.88094503218825
3375,67561,Sengkang West Way,Opp Blk 432A,1.39545828505824,103.87697696683591
3376,67569,Sengkang West Way,Blk 432A,1.39504999232889,103.87700000087196
3377,67571,Sengkang West Way,Aft Lor Tanggam,1.39515796674426,103.87391924861367
3378,67579,Sengkang West Way,Bef Jln Kayu,1.39483619700068,103.8734686374815
3379,67581,Anchorvale Link,Blk 319A,1.3910420487699,103.88974726496834
3380,67591,Sengkang East Rd,Blk 286B,1.39790048032037,103.8953647897483
3381,67599,Sengkang East Rd,Opp Blk 293D,1.3972004371065,103.89490664468322
3382,67601,Sengkang Ctrl,Buangkok Stn Exit B,1.38334470717282,103.8932683273077
3383,67609,Sengkang Ctrl,Buangkok Stn Exit A,1.38393305306468,103.89303978530081
3384,67611,Sengkang Ctrl,Blk 204C,1.38776293807936,103.89426271274473
3385,67619,Sengkang Ctrl,Blk 201C,1.38776797851536,103.89401435851151
3386,67621,Buangkok Dr,Opp Blk 558,1.38095802621952,103.89025132744938
3387,67629,Buangkok Dr,Blk 557,1.38027975053648,103.89060499842181
3388,67641,Anchorvale Cres,BEF ANCHORVALE ST,1.398044,103.8934405
3389,67649,Anchorvale Cres,AFT ANCHORVALE ST,1.398051,103.8933425
3390,67651,Fernvale Lane,Bef Sengkang West Rd,1.38939833797873,103.87040021599799
3391,67659,Fernvale Lane,Aft Sengkang West Rd,1.38980594691547,103.87074360172006
3392,67661,Rivervale Cres,Opp Blk 178A,1.38889400053531,103.90878400579224
3393,67671,Rivervale Cres,Blk 156A CP,1.39200512922492,103.90712750531712
3394,67691,Anchorvale Cres,BLK 338A,1.39899,103.8887775
3395,67699,Anchorvale Cres,BLK 334A,1.3988295,103.889524
3396,67701,Fernvale St,AFT BLK 467B,1.3984935,103.877445
3397,67711,Buangkok Dr,Bef Sengkang Fire Stn,1.38013294516415,103.8947798896038
3398,67719,Buangkok Dr,Opp Sengkang Fire Stn,1.37972132476485,103.89527238603087
3399,67721,Buangkok Dr,Aft Punggol Rd,1.37971349716278,103.89819238601865
3400,67729,Buangkok Dr,Bef Punggol Rd,1.37948933048443,103.89872566951759
3401,67731,Buangkok Dr,Bef Sengkang East Dr,1.38018738604916,103.90138066955191
3402,67739,Buangkok Dr,Aft Sengkang East Dr,1.37998423176832,103.90195091871207
3403,67741,Fernvale Rd,THANGGAM STN,1.3971275,103.875622
3404,67759,Compassvale Rd,COMPASSVALE INT,1.39129522332876,103.89720218513328
3405,67761,Anchorvale Rd,OPP BLK 326D,1.396006,103.887595
3406,67769,Anchorvale Rd,BLK 326D,1.39607378603056,103.88766378607079
3407,68011,Sengkang West Ave,Bef Jln Kayu,1.3913169267408,103.8701030697383
3408,68019,Sengkang West Ave,Aft Jln Kayu,1.39106694073297,103.87060612962611
3409,68021,Jln Kayu,Opp Blk 448A,1.39317909764213,103.8724709608888
3410,68029,Jln Kayu,Blk 448A,1.39312162118162,103.87264955115819
3411,68031,Jln Kayu,Jln Kayu Shophouse,1.39705024252478,103.87307298530668
3412,68039,Jln Kayu,Aft Abundant Grace Ch,1.39652972197871,103.87311388899468
3413,68049,Jln Kayu,Opp Jln Tari Lilin,1.39851660309414,103.8729604565282
3414,68051,Jln Kayu,Bef TPE,1.39955011852479,103.87232065200857
3415,68059,Jln Kayu,Aft TPE,1.39978638898633,103.87243527803194
3416,68061,Piccadilly,Sing-China Bldg,1.40719212135322,103.87206315994297
3417,68069,Piccadilly,Opp Sing-China Bldg,1.40757217631739,103.87228032413654
3418,68081,Seletar Aerospace Dr,Bef Seletar A'Space Rise,1.40559323576727,103.86681241814273
3419,68089,Seletar Aerospace Dr,Aft Seletar A'Space Rise,1.40570196065228,103.86666745163518
3420,68091,Seletar Aerospace Dr,Aft Baker St,1.40885699822728,103.8711692911676
3421,68099,Seletar Aerospace Dr,Bef Baker St,1.40885009957996,103.87095311541565
3422,68101,Seletar Aerospace Dr,Rolls Royce Pte Ltd,1.40378584520974,103.86344710129676
3423,68109,Seletar Aerospace Dr,Opp Rolls Royce Pte Ltd,1.40400332581506,103.86349233396736
3424,68111,Jln Kayu,Bef Seletar Camp G,1.40222194447692,103.87138805557646
3425,68119,Jln Kayu,Aft Seletar Camp G,1.40231306085319,103.87194871751426
3426,68121,Seletar Aerospace Dr,Bef West Camp Rd,1.40580853768965,103.85999518683653
3427,68129,Seletar Aerospace Dr,Aft West Camp Rd,1.40606522969086,103.86016462232045
3428,68131,West Camp Rd,Opp Youth Flying Club,1.41460695862945,103.86188939696589
3429,68139,West Camp Rd,Youth Flying Club,1.4144389729383,103.86207999648197
3430,68141,West Camp Rd,Opp Seletar Airport,1.42043301652737,103.86347697141191
3431,68149,West Camp Rd,ST Aerospace,1.41891604556531,103.86279700000911
3432,68151,West Camp Rd,BEF SHELL AVIATION,1.42333311184046,103.86619112165944
3433,68159,West Camp Rd,AFT SHELL AVIATION,1.42306890210566,103.86626907370781
3434,68161,West Camp Rd,Aft Seletar A'Space Lane,1.41076903489058,103.86179481507453
3435,68169,West Camp Rd,Bef Seletar A'Space Lane,1.4107138403801,103.86188409763393
3436,68171,Yishun Ave 1,Bef Yishun Ave 8,1.42704251041342,103.85535247743789
3437,68179,Piccadilly,Aft Yishun Ave 8,1.42698397142724,103.85550329736579
3438,68239,Seletar Aerospace View,Seletar Airport,1.41360008537368,103.87287372479017
3439,70011,Aljunied Rd,Opp Blk 125,1.32317687661433,103.88116008329277
3440,70019,Aljunied Rd,Blk 125,1.32322990499562,103.88145725676175
3441,70021,Aljunied Rd,Opp Canossa Convent Pr,1.32640814876454,103.88033937941422
3442,70029,Aljunied Rd,Aft Canossa Convent Pr,1.32662552821417,103.88054354805391
3443,70031,Aljunied Rd,Opp Aljunied Pk,1.3292670732562,103.87941087761011
3444,70039,Aljunied Rd,Aljunied Pk,1.32930256265165,103.87975573742911
3445,70041,Upp Aljunied Rd,Opp Blk 4,1.33340805598283,103.87841250002135
3446,70049,Upp Aljunied Rd,Aft Blk 4,1.33290666703267,103.87871499999147
3447,70051,Upp Aljunied Rd,Aft Joo Seng Rd,1.33627202154131,103.87777948299751
3448,70059,Upp Aljunied Rd,Aft Joo Seng Rd,1.33477611102342,103.87831166701761
3449,70061,Upp Aljunied Rd,Bef Bidadari Pk Dr,1.33857923703487,103.87542864573655
3450,70069,Upp Aljunied Rd,Aft Bidadari Pk Dr,1.33839951928873,103.87591879816988
3451,70071,Ubi Ave 3,Cycle & Carriage,1.33377161253401,103.89841293744438
3452,70079,Ubi Ave 3,Aft Regent Motors,1.33372166698373,103.89851833301576
3453,70081,Ubi Ave 3,Opp HDB CP,1.33227580149459,103.89497442435284
3454,70089,Ubi Ave 3,HDB CP,1.33187702164512,103.89443953236938
3455,70091,Ubi Ave 3,Opp Traffic Police,1.33071735944004,103.89091372491255
3456,70099,Ubi Ave 3,Traffic Police,1.33063155191578,103.89132142065273
3457,70101,MacPherson Rd,Opp Gulab Bldg,1.3296996501314,103.87395296821519
3458,70109,MacPherson Rd,Gulab Bldg,1.32946242383323,103.874037265782
3459,70111,MacPherson Rd,Opp Cencon Bldg,1.3307766855737,103.87714812684305
3460,70119,MacPherson Rd,Cencon Bldg,1.33075033509776,103.8777335022986
3461,70121,MacPherson Rd,Aft Jln Muhibbah,1.3319080537309,103.88114282141879
3462,70129,MacPherson Rd,Opp Jln Muhibbah,1.33157543468156,103.88058185579888
3463,70131,MacPherson Rd,Bef Davidson Rd,1.3327616336301,103.88503448837113
3464,70139,MacPherson Rd,Aft Jln Belangkas,1.33218202150261,103.88328460405727
3465,70141,MacPherson Rd,Citimac Ind Cplx,1.33325940650465,103.88723373413463
3466,70149,MacPherson Rd,MacPherson Green Condo,1.33291249995394,103.88646305557553
3467,70151,Merpati Rd,Aft Jln Anggerek,1.32768374279565,103.8809633442231
3468,70161,Merpati Rd,OPP MATTAR STN EXIT A,1.32758635490072,103.88324806418214
3469,70171,Circuit Rd,Blk 77,1.32833666697134,103.88547138902759
3470,70181,Circuit Rd,Blk 36,1.32886177068404,103.88691723349123
3471,70191,Circuit Rd,OPP BLK 66,1.32722900950909,103.88793655793152
3472,70201,Circuit Rd,OPP MACPHERSON STN EXIT D,1.32461138902969,103.88885416699938
3473,70211,Pipit Rd,Blk 90,1.32362166702646,103.88696166698931
3474,70221,Circuit Rd,Blk 79 FC,1.32620809233247,103.88512100988676
3475,70231,Mattar Rd,OPP MATTAR STN EXIT B,1.32617666698776,103.88401361102049
3476,70241,Mattar Rd,MacPherson Pr Sch,1.32525399997752,103.88199999996775
3477,70251,Paya Lebar Rd,Macpherson Stn Exit C,1.32497158481981,103.89037074589527
3478,70259,Paya Lebar Rd,Macpherson Stn Exit B,1.32498730068675,103.89080428753108
3479,70261,Paya Lebar Rd,Opp Orion @ Paya Lebar,1.32884296980066,103.88962746952593
3480,70269,Paya Lebar Rd,Citipoint Ind Cplx,1.32824611112671,103.89014388885742
3481,70271,Paya Lebar Rd,Le Crescendo,1.33078171512111,103.88931512831826
3482,70279,Paya Lebar Rd,Opp Trinity @ Paya Lebar,1.33155751923227,103.88951499040957
3483,70281,Upp Paya Lebar Rd,Aft Tai Seng Stn,1.33530627797371,103.8879999999696
3484,70289,Upp Paya Lebar Rd,Aft Tai Seng Stn Exit C,1.3350640000249,103.8886929999761
3485,70291,Upp Paya Lebar Rd,Asiawide Ind Bldg,1.33743499996855,103.88713611112668
3486,70299,Upp Paya Lebar Rd,Opp Asiawide Ind Bldg,1.3374750000156,103.88758305557131
3487,70301,Upp Paya Lebar Rd,Aft Paya Lebar St,1.33965760027057,103.88575915318087
3488,70309,Upp Paya Lebar Rd,Opp Paya Lebar St,1.33965000001824,103.88639700003634
3489,70311,Kallang Way,Aft Genting Lane,1.32335569812186,103.87901421599854
3490,70319,Kallang Way,Aft Kallang Way 4,1.32319846234081,103.87904763225207
3491,70321,Kallang Way,Aft Kallang Way 1,1.32247982189668,103.87674093245458
3492,70329,Kallang Way,Aft Kallang Way 2,1.32229748021835,103.87682676312598
3493,70341,Tannery Rd,Tannery Blk,1.32626471325242,103.87490379761162
3494,70349,Tannery Rd,Bef Lor Bakar Batu,1.32598493140196,103.87447469442839
3495,70359,Lor Bakar Batu,Aft Kallang Sector,1.32768812063773,103.87256886396422
3496,70361,Genting Lane,BEF GENTING LK,1.32859972197494,103.87346222198977
3497,70371,Circuit Link,Macpherson Stn Exit A,1.32623288866609,103.88932330108935
3498,70379,Circuit Link,Opp Macpherson Stn Exit A,1.32604294133609,103.88933975894
3499,70401,Ubi Rd 3,BEF UBI RD 4,1.33088230075978,103.89811560002391
3500,70409,Ubi Rd 3,BLK 3032A,1.33094654621155,103.89789906902672
3501,71011,Airport Rd,Aft Paya Lebar Rd,1.33411688207761,103.89054392713261
3502,71021,Airport Rd,Opp Comfort Test Ctr,1.33655775095595,103.89468782549605
3503,71029,Airport Rd,Comfort Test Ctr,1.33654331402892,103.89504292943955
3504,71031,Airport Rd,Opp Gordon Warehse Bldg,1.33913918063035,103.8968074607421
3505,71041,Airport Rd,Opp Air Force Museum,1.34652497125332,103.89845248326446
3506,71049,Airport Rd,Air Force Museum,1.34609209274348,103.89881549663342
3507,71051,Hougang Ave 3,Aft Kim Chuan Rd,1.34151105876514,103.89189250385124
3508,71059,Hougang Ave 3,Bef Kim Chuan Rd,1.34065465828861,103.89195372882892
3509,71061,Hougang Ave 3,Bef Airport Rd,1.33901443022109,103.89506854137488
3510,71069,Hougang Ave 3,Aft Airport Rd,1.3385251356058,103.89512258677937
3511,71071,Eunos Link,Opp Comfort Driving Ctr,1.33638181561906,103.89785574766542
3512,71079,Eunos Link,Comfort Driving Ctr,1.33554558497215,103.89825312082961
3513,71081,Eunos Link,Eunos Technolink,1.33375855817569,103.9005998503616
3514,71089,Eunos Link,Opp Eunos Technolink,1.33291479894363,103.90097214917817
3515,71091,Eunos Link,Blk 637,1.33073374785934,103.90373154551283
3516,71099,Eunos Link,Blk 311,1.33022638900189,103.9038336109893
3517,71101,Ubi Ave 1,Blk 318,1.3283069439771,103.90283722202501
3518,71109,Ubi Ave 1,Maha Bodhi Sch,1.32831828375817,103.90256616022272
3519,71111,Ubi Ave 1,Blk 343,1.3267052749653,103.90058695177659
3520,71119,Ubi Ave 1,Opp Blk 343,1.32680124825187,103.90021869264116
3521,71121,Ubi Ave 2,UBI STN EXIT B,1.330081111,103.8994169
3522,71129,Ubi Ave 2,UBI STN EXIT A,1.329761944,103.8991489
3523,71131,Ubi Ave 2,Automobile Megamart,1.33127510693644,103.90140378909662
3524,71139,Ubi Ave 2,Blk 302,1.33054224737538,103.90087888738246
3525,71141,Ubi Ave 2,Blk 3023,1.32917333299413,103.89706805602555
3526,71149,Ubi Ave 2,Blk 3024,1.32886553888796,103.89713767691656
3527,71151,Ubi Ave 2,Blk 3021,1.32814305145316,103.8944494102938
3528,71159,Ubi Ave 2,Blk 3026,1.32787641919412,103.89457489895001
3529,71161,Ubi Ave 2,Blk 3019,1.32732994325917,103.89209147524538
3530,71169,Ubi Ave 2,Aztech Bldg,1.32706502989935,103.89217317535862
3531,71171,Airport Rd,Blk 1022,1.33497828854869,103.89238738026172
3532,71179,Airport Rd,Opp Blk 1022,1.3346773011372,103.89238294056769
3533,71181,Airport Rd,Opp Paya Lebar Air Base,1.34332868665716,103.8989460984825
3534,71189,Airport Rd,Paya Lebar Air Base,1.34494057674135,103.89909457528678
3535,71191,Airport Rd,Aft Defu Lane 12,1.34114100497371,103.89814797322435
3536,71201,Ubi Ave 1,Paya Ubi Ind Pk,1.32612447781531,103.89795152582765
3537,71209,Ubi Ave 1,Opp Paya Ubi Ind Pk,1.32608112825105,103.89720788120638
3538,71211,Ubi Ave 1,Ubi 55,1.32546235545492,103.89525403753592
3539,71219,Ubi Ave 1,Ubi Techpark,1.32554207103,103.89505220634288
3540,71221,Ubi Rd 1,Meiban Ind Bldg,1.32632177179998,103.89318347862555
3541,71229,Ubi Rd 1,Opp Meiban Ind Bldg,1.32623562632795,103.8933485973626
3542,71291,Kaki Bt Rd 3,THE LEO,1.33709007875103,103.90374749997088
3543,71299,Kaki Bt Rd 3,EMPIRE TECHNOCENTRE,1.33675693078428,103.9040176205713
3544,71331,Kaki Bt Ave 2,KAKI BT AUTOHUB,1.33683480070641,103.90096749998749
3545,71339,Kaki Bt Ave 2,OPP KAKI BT AUTOHUB,1.33681468016557,103.90112122053516
3546,72011,Jln Eunos,Blk 322,1.32816499999482,103.90548361097667
3547,72019,Jln Eunos,Eunos Mans,1.32884628389091,103.90546507501655
3548,72021,Bedok Reservoir Rd,Blk 646,1.33096531210116,103.9063218660858
3549,72029,Bedok Reservoir Rd,Opp Blk 646,1.33086398684,103.90655207721196
3550,72031,Kaki Bt Ave 1,BEF KAKI BT STN EXIT B,1.33521859078695,103.9099203114682
3551,72039,Kaki Bt Ave 1,KAKI BT STN EXIT A,1.33546648279458,103.90985114690736
3552,72041,Kaki Bt Ave 1,Blk 660A CP,1.33470286981513,103.90743417265202
3553,72049,Kaki Bt Ave 1,Opp Blk 660A CP,1.33490332816583,103.90747460787432
3554,72051,Kaki Bt Ave 1,Kaki Bt Ind Est,1.33343973211343,103.90412516288117
3555,72059,Kaki Bt Ave 1,Opp Kaki Bt Ind Est,1.33375833299433,103.90428000002385
3556,72061,Bedok Reservoir Rd,Blk 122,1.33177922756641,103.9098393917043
3557,72069,Bedok Reservoir Rd,Blk 121,1.33150994155892,103.90977961908514
3558,72071,Bedok Reservoir Rd,Blk 133,1.33219165087886,103.91184110459187
3559,72079,Bedok Reservoir Rd,Blk 609,1.33201510811169,103.91201112281274
3560,72131,Kaki Bt Ave 3,OPP TECH VIEW,1.33791126455323,103.90994099232343
3561,72139,Kaki Bt Ave 3,TECH VIEW,1.33734376313375,103.90924143080564
3562,72141,Kaki Bt Ave 3,BARTLEY BIZ CTR,1.33860729777301,103.91150189998882
3563,72149,Kaki Bt Ave 3,SHUN LI IND PK,1.33834674682355,103.91170534393189
3564,72151,Kaki Bt Ave 6,AUTOBAY @ KAKI BT,1.34084789558521,103.91301810001244
3565,72159,Kaki Bt Ave 6,OPP AUTOBAY @ KAKI BT,1.34043386938271,103.91270758032465
3566,72161,Kaki Bt Rd 5,AFT BARTLEY VIADUCT,1.34114935376337,103.916355499978
3567,72169,Kaki Bt Rd 5,BEF BARTLEY VIADUCT,1.34108153912707,103.9162627010335
3568,73019,Airport Rd,Bef RSAF Roundabout,1.35196515809661,103.8994408560332
3569,73021,Tampines Rd,LP 223R12,1.37990824811851,103.91860651287472
3570,73029,Tampines Rd,Opp LP 223R10,1.37988665914102,103.91817387962283
3571,73031,Tampines Rd,Bef Tampines Ind Ave 5,1.37606329708152,103.920020388391
3572,73039,Tampines Rd,Aft Tampines Ind Ave 5,1.37605781654383,103.919840609252
3573,73041,Airport Rd,ST Aero,1.35049911274132,103.89882183551578
3574,73049,Airport Rd,Air Force Sch,1.35075966304764,103.89911545547028
3575,74011,Tampines Rd,Aft Tampines Ind Ave 5,1.37329165833159,103.92045032835671
3576,74019,Tampines Rd,Bef Tampines Ind Ave 5,1.37358500000858,103.92015138898552
3577,74021,Tampines Rd,Bef Tampines Ind Ave 4,1.37042803443167,103.92278161130189
3578,74029,Tampines Rd,Aft Tampines Ind Ave 4,1.3700705233294,103.92288994719686
3579,74031,Tampines Rd,Aft Jln Sam Kong Si,1.36753470077913,103.92648611289407
3580,74039,Tampines Rd,Bef Jln Sam Kong Si,1.36735308717402,103.92618181390851
3581,74041,Tampines Link,Opp Golden Pagoda Tp,1.36850444400102,103.92978611099927
3582,74049,Tampines Link,Golden Pagoda Tp,1.36851139242556,103.93012376046164
3583,75009,Tampines Ctrl 1,Tampines Int,1.35407552367477,103.94339098473914
3584,75019,Tampines Concourse,Tampines Concourse Int,1.35737133106172,103.9416488042812
3585,75021,Tampines Street 86,BLK 879B,1.35168445182114,103.92851745350569
3586,75031,Tampines Ave 8,Opp Springfield Sec Sch,1.35080696753697,103.92946243284943
3587,75039,Tampines Ave 8,Springfield Sec Sch,1.3506577199911,103.92956819494434
3588,75051,Tampines Ave 1,TAMPINES WEST STN EXIT B,1.34503394154132,103.94008153173421
3589,75059,Tampines Ave 1,BEF TAMPINES WEST STN,1.34471168546511,103.9402168928283
3590,75061,Bedok Reservoir Rd,Opp Bedok Reform Trg Ctr,1.34071391760745,103.93646836281481
3591,75069,Bedok Reservoir Rd,Bedok Reform Trg Ctr,1.34066333296943,103.93669999999881
3592,75071,Tampines Ave 3,Opp Blk 819,1.34893303477474,103.93654250213598
3593,75079,Tampines Ave 3,Blk 819,1.34858249441921,103.9370121634589
3594,75081,Tampines Ave 3,Blk 831,1.34986941891093,103.93426738811776
3595,75089,Tampines Ave 3,Blk 827,1.34977145890473,103.93404731779178
3596,75099,Tampines St 81,Blk 897,1.34810640028821,103.93423427925954
3597,75101,Tampines Ave 3,Blk 880,1.35109968413462,103.93150144928326
3598,75109,Tampines Ave 3,Blk 888,1.35115140327554,103.93102423699943
3599,75111,Tampines St 84,Blk 874A,1.35304499998303,103.93201333297846
3600,75121,Tampines Ave 5,Opp Darul Ghufran Mque,1.35593392058986,103.93903255460283
3601,75129,Tampines Ave 5,Darul Ghufran Mque,1.35563642049496,103.93936521711959
3602,75131,Tampines Ave 5,Bet Blks 701/702,1.35594818346107,103.93709646027764
3603,75139,Tampines Ave 5,Blk 863,1.35563964372785,103.93612503756641
3604,75141,Tampines Ave 5,Blk 730,1.35625000000112,103.93377888890949
3605,75149,Tampines Ave 5,Blk 867A,1.35597194444127,103.93366388890493
3606,75151,Tampines Ave 8,Opp Blk 871A,1.35451781224143,103.93145206236657
3607,75159,Tampines Ave 8,Blk 874,1.35405115206724,103.93146643451303
3608,75161,Tampines St 83,Blk 855,1.35324997143303,103.93456070784656
3609,75169,Tampines St 83,Opp Blk 853,1.35327639994383,103.93440612457627
3610,75171,Tampines Ave 7,Aft Tampines Ave 9,1.3575,103.9313
3611,75179,Tampines Ave 7,Bef Tampines Ave 9,1.357,103.9317
3612,75201,Tampines St 83,Blk 835,1.35078500992301,103.93353377368994
3613,75209,Tampines St 83,Blk 882A,1.35145000000178,103.93361000002287
3614,75219,Tampines St 81,Blk 889,1.34971138040971,103.9321567318492
3615,75221,Tampines Ave 1,Opp Temasek Poly East G,1.34567355960876,103.93595044893453
3616,75229,Tampines Ave 1,Temasek Poly East G,1.34499782605889,103.93676608938834
3617,75231,Tampines Ave 1,Opp Temasek Poly,1.34707779444929,103.93265533979496
3618,75239,Tampines Ave 1,Temasek Poly,1.34675259898315,103.93257655832721
3619,75241,Tampines Ave 1,Opp Temasek Poly West G,1.34844803009871,103.92980219657613
3620,75249,Tampines Ave 1,Temasek Poly West G,1.34791499671757,103.93017010145029
3621,75251,Tampines Ave 1,Opp Tropica Condo,1.3494983330038,103.92783361101397
3622,75259,Tampines Ave 1,Tropica Condo,1.34913805600656,103.92798027801848
3623,75261,Tampines Ave 6,Bet Blks 710/713,1.35801998380195,103.93796778680796
3624,75269,Tampines Ave 6,Opp Blks 710/713,1.35917286418935,103.93814214622792
3625,75271,Tampines Ave 9,Blk 721,1.36024833439953,103.93601495043112
3626,75279,Tampines Ave 9,Opp Blk 721,1.3604749400553,103.93620400344062
3627,75281,Tampines Ave 9,Blk 742A,1.36022789260467,103.93363809095122
