id,driverRef,season,roundId,raceName,lap,time,position
3303,hamilton,2017,1,Australian Grand Prix,4,89.044,1
3304,vettel,2017,1,Australian Grand Prix,4,89.128,2
3305,bottas,2017,1,Australian Grand Prix,4,89.301,3
3306,raikkonen,2017,1,Australian Grand Prix,4,89.95,4
3307,max_verstappen,2017,1,Australian Grand Prix,4,89.988,5
3308,massa,2017,1,Australian Grand Prix,4,90.613,6
3309,grosjean,2017,1,Australian Grand Prix,4,90.763,7
3310,sainz,2017,1,Australian Grand Prix,4,90.646,8
3311,perez,2017,1,Australian Grand Prix,4,91.043,9
3312,kvyat,2017,1,Australian Grand Prix,4,91.005,10
3313,alonso,2017,1,Australian Grand Prix,4,91.524,11
3314,hulkenberg,2017,1,Australian Grand Prix,4,91.653,12
3315,ocon,2017,1,Australian Grand Prix,4,91.56,13
3316,stroll,2017,1,Australian Grand Prix,4,91.766,14
3317,jolyon_palmer,2017,1,Australian Grand Prix,4,92.311,15
3318,vandoorne,2017,1,Australian Grand Prix,4,93.11,16
3319,giovinazzi,2017,1,Australian Grand Prix,4,94.121,17
3320,ericsson,2017,1,Australian Grand Prix,4,93.655,18
3321,kevin_magnussen,2017,1,Australian Grand Prix,4,90.394,19
3322,ricciardo,2017,1,Australian Grand Prix,4,92.111,20
3323,hamilton,2017,1,Australian Grand Prix,5,88.786,1
3324,vettel,2017,1,Australian Grand Prix,5,89.127,2
3325,bottas,2017,1,Australian Grand Prix,5,89.46,3
3326,raikkonen,2017,1,Australian Grand Prix,5,89.598,4
3327,max_verstappen,2017,1,Australian Grand Prix,5,89.904,5
3328,massa,2017,1,Australian Grand Prix,5,90.53,6
3329,grosjean,2017,1,Australian Grand Prix,5,90.574,7
3330,sainz,2017,1,Australian Grand Prix,5,90.745,8
3331,perez,2017,1,Australian Grand Prix,5,90.748,9
3332,kvyat,2017,1,Australian Grand Prix,5,91.076,10
3333,alonso,2017,1,Australian Grand Prix,5,91.76,11
3334,hulkenberg,2017,1,Australian Grand Prix,5,91.58,12
3335,ocon,2017,1,Australian Grand Prix,5,91.784,13
3336,jolyon_palmer,2017,1,Australian Grand Prix,5,92.63,14
3337,vandoorne,2017,1,Australian Grand Prix,5,92.245,15
3338,giovinazzi,2017,1,Australian Grand Prix,5,93.345,16
3339,ericsson,2017,1,Australian Grand Prix,5,93.097,17
3340,stroll,2017,1,Australian Grand Prix,5,110.632,18
3341,kevin_magnussen,2017,1,Australian Grand Prix,5,90.636,19
3342,ricciardo,2017,1,Australian Grand Prix,5,91.961,20
3343,hamilton,2017,1,Australian Grand Prix,6,88.919,1
3344,vettel,2017,1,Australian Grand Prix,6,89.083,2
3345,bottas,2017,1,Australian Grand Prix,6,89.135,3
3346,raikkonen,2017,1,Australian Grand Prix,6,89.226,4
3347,max_verstappen,2017,1,Australian Grand Prix,6,89.636,5
3348,massa,2017,1,Australian Grand Prix,6,90.508,6
3349,grosjean,2017,1,Australian Grand Prix,6,90.571,7
3350,sainz,2017,1,Australian Grand Prix,6,90.665,8
3351,perez,2017,1,Australian Grand Prix,6,91.014,9
3352,kvyat,2017,1,Australian Grand Prix,6,90.854,10
3353,alonso,2017,1,Australian Grand Prix,6,91.109,11
3354,hulkenberg,2017,1,Australian Grand Prix,6,91.247,12
3355,ocon,2017,1,Australian Grand Prix,6,91.532,13
3356,jolyon_palmer,2017,1,Australian Grand Prix,6,92.195,14
3357,vandoorne,2017,1,Australian Grand Prix,6,92.061,15
3358,giovinazzi,2017,1,Australian Grand Prix,6,93.125,16
3359,ericsson,2017,1,Australian Grand Prix,6,92.857,17
3360,stroll,2017,1,Australian Grand Prix,6,95.707,18
3361,kevin_magnussen,2017,1,Australian Grand Prix,6,90.564,19
3362,ricciardo,2017,1,Australian Grand Prix,6,91.339,20
3363,hamilton,2017,1,Australian Grand Prix,7,88.797,1
3364,vettel,2017,1,Australian Grand Prix,7,88.865,2
3365,bottas,2017,1,Australian Grand Prix,7,89.164,3
3366,raikkonen,2017,1,Australian Grand Prix,7,89.311,4
3367,max_verstappen,2017,1,Australian Grand Prix,7,89.539,5
3368,massa,2017,1,Australian Grand Prix,7,90.144,6
3369,grosjean,2017,1,Australian Grand Prix,7,90.288,7
3370,sainz,2017,1,Australian Grand Prix,7,90.624,8
3371,perez,2017,1,Australian Grand Prix,7,90.62,9
3372,kvyat,2017,1,Australian Grand Prix,7,90.852,10
3373,alonso,2017,1,Australian Grand Prix,7,91.28,11
3374,hulkenberg,2017,1,Australian Grand Prix,7,91.474,12
3375,ocon,2017,1,Australian Grand Prix,7,92.242,13
3376,jolyon_palmer,2017,1,Australian Grand Prix,7,92.364,14
3377,vandoorne,2017,1,Australian Grand Prix,7,94.107,15
3378,giovinazzi,2017,1,Australian Grand Prix,7,92.664,16
3379,ericsson,2017,1,Australian Grand Prix,7,92.605,17
3380,stroll,2017,1,Australian Grand Prix,7,89.825,18
3381,kevin_magnussen,2017,1,Australian Grand Prix,7,93.91,19
3382,ricciardo,2017,1,Australian Grand Prix,7,92.309,20
3383,hamilton,2017,1,Australian Grand Prix,8,88.379,1
3384,vettel,2017,1,Australian Grand Prix,8,88.753,2
3385,bottas,2017,1,Australian Grand Prix,8,89.488,3
3386,raikkonen,2017,1,Australian Grand Prix,8,89.324,4
3387,max_verstappen,2017,1,Australian Grand Prix,8,89.548,5
3388,massa,2017,1,Australian Grand Prix,8,90.075,6
3389,grosjean,2017,1,Australian Grand Prix,8,90.361,7
3390,sainz,2017,1,Australian Grand Prix,8,90.783,8
3391,perez,2017,1,Australian Grand Prix,8,90.629,9
3392,kvyat,2017,1,Australian Grand Prix,8,90.789,10
3393,alonso,2017,1,Australian Grand Prix,8,91.138,11
3394,hulkenberg,2017,1,Australian Grand Prix,8,91.259,12
3395,ocon,2017,1,Australian Grand Prix,8,91.074,13
3396,jolyon_palmer,2017,1,Australian Grand Prix,8,92.323,14
3397,vandoorne,2017,1,Australian Grand Prix,8,93.833,15
3398,giovinazzi,2017,1,Australian Grand Prix,8,93.765,16
3399,ericsson,2017,1,Australian Grand Prix,8,92.565,17
3400,stroll,2017,1,Australian Grand Prix,8,90.433,18
3401,kevin_magnussen,2017,1,Australian Grand Prix,8,93.065,19
3402,ricciardo,2017,1,Australian Grand Prix,8,92.695,20
3403,hamilton,2017,1,Australian Grand Prix,9,88.391,1
3404,vettel,2017,1,Australian Grand Prix,9,88.234,2
3405,bottas,2017,1,Australian Grand Prix,9,89.191,3
3406,raikkonen,2017,1,Australian Grand Prix,9,89.628,4
3407,max_verstappen,2017,1,Australian Grand Prix,9,89.359,5
3408,massa,2017,1,Australian Grand Prix,9,90.076,6
3409,grosjean,2017,1,Australian Grand Prix,9,90.47,7
3410,sainz,2017,1,Australian Grand Prix,9,90.93,8
3411,perez,2017,1,Australian Grand Prix,9,90.503,9
3412,kvyat,2017,1,Australian Grand Prix,9,90.821,10
3413,alonso,2017,1,Australian Grand Prix,9,91.256,11
3414,hulkenberg,2017,1,Australian Grand Prix,9,91.131,12
3415,ocon,2017,1,Australian Grand Prix,9,91.046,13
3416,jolyon_palmer,2017,1,Australian Grand Prix,9,92.559,14
3417,giovinazzi,2017,1,Australian Grand Prix,9,93.044,15
3418,stroll,2017,1,Australian Grand Prix,9,91.083,16
3419,ericsson,2017,1,Australian Grand Prix,9,93.831,17
3420,vandoorne,2017,1,Australian Grand Prix,9,128.894,18
3421,kevin_magnussen,2017,1,Australian Grand Prix,9,94.74,19
3422,ricciardo,2017,1,Australian Grand Prix,9,92.687,20
3423,hamilton,2017,1,Australian Grand Prix,10,88.326,1
3424,vettel,2017,1,Australian Grand Prix,10,88.657,2
3425,bottas,2017,1,Australian Grand Prix,10,88.875,3
3426,raikkonen,2017,1,Australian Grand Prix,10,89.612,4
3427,max_verstappen,2017,1,Australian Grand Prix,10,89.553,5
3428,massa,2017,1,Australian Grand Prix,10,90.11,6
3429,grosjean,2017,1,Australian Grand Prix,10,90.296,7
3430,sainz,2017,1,Australian Grand Prix,10,90.779,8
3431,perez,2017,1,Australian Grand Prix,10,90.491,9
3432,kvyat,2017,1,Australian Grand Prix,10,90.477,10
3433,alonso,2017,1,Australian Grand Prix,10,90.887,11
3434,hulkenberg,2017,1,Australian Grand Prix,10,91.222,12
3435,ocon,2017,1,Australian Grand Prix,10,90.919,13
3436,jolyon_palmer,2017,1,Australian Grand Prix,10,92.716,14
3437,giovinazzi,2017,1,Australian Grand Prix,10,92.662,15
3438,stroll,2017,1,Australian Grand Prix,10,90.444,16
3439,ericsson,2017,1,Australian Grand Prix,10,92.999,17
3440,vandoorne,2017,1,Australian Grand Prix,10,102.673,18
3441,kevin_magnussen,2017,1,Australian Grand Prix,10,91.572,19
3442,ricciardo,2017,1,Australian Grand Prix,10,90.274,20
3443,hamilton,2017,1,Australian Grand Prix,11,88.464,1
3444,vettel,2017,1,Australian Grand Prix,11,88.393,2
3445,bottas,2017,1,Australian Grand Prix,11,89.092,3
3446,raikkonen,2017,1,Australian Grand Prix,11,89.466,4
3447,max_verstappen,2017,1,Australian Grand Prix,11,89.409,5
3448,massa,2017,1,Australian Grand Prix,11,90.329,6
3449,grosjean,2017,1,Australian Grand Prix,11,90.337,7
3450,sainz,2017,1,Australian Grand Prix,11,90.393,8
3451,perez,2017,1,Australian Grand Prix,11,90.759,9
3452,kvyat,2017,1,Australian Grand Prix,11,90.351,10
3453,alonso,2017,1,Australian Grand Prix,11,91.138,11
3454,hulkenberg,2017,1,Australian Grand Prix,11,91.159,12
3455,ocon,2017,1,Australian Grand Prix,11,91.15,13
3456,giovinazzi,2017,1,Australian Grand Prix,11,92.977,14
3457,stroll,2017,1,Australian Grand Prix,11,91.358,15
3458,ericsson,2017,1,Australian Grand Prix,11,94.226,16
3459,jolyon_palmer,2017,1,Australian Grand Prix,11,110.997,17
3460,vandoorne,2017,1,Australian Grand Prix,11,93.069,18
3461,kevin_magnussen,2017,1,Australian Grand Prix,11,91.215,19
3462,ricciardo,2017,1,Australian Grand Prix,11,90.039,20
3463,hamilton,2017,1,Australian Grand Prix,12,88.424,1
3464,vettel,2017,1,Australian Grand Prix,12,88.221,2
3465,bottas,2017,1,Australian Grand Prix,12,88.789,3
3466,raikkonen,2017,1,Australian Grand Prix,12,89.501,4
3467,max_verstappen,2017,1,Australian Grand Prix,12,89.529,5
3468,massa,2017,1,Australian Grand Prix,12,90.423,6
3469,grosjean,2017,1,Australian Grand Prix,12,90.183,7
3470,sainz,2017,1,Australian Grand Prix,12,90.302,8
3471,perez,2017,1,Australian Grand Prix,12,90.379,9
3472,kvyat,2017,1,Australian Grand Prix,12,90.447,10
3473,alonso,2017,1,Australian Grand Prix,12,91.165,11
3474,hulkenberg,2017,1,Australian Grand Prix,12,90.859,12
3475,ocon,2017,1,Australian Grand Prix,12,91.223,13
3476,giovinazzi,2017,1,Australian Grand Prix,12,92.258,14
3477,stroll,2017,1,Australian Grand Prix,12,91.795,15
3478,ericsson,2017,1,Australian Grand Prix,12,92.825,16
3479,jolyon_palmer,2017,1,Australian Grand Prix,12,93.847,17
3480,vandoorne,2017,1,Australian Grand Prix,12,93.272,18
3481,kevin_magnussen,2017,1,Australian Grand Prix,12,91.113,19
3482,ricciardo,2017,1,Australian Grand Prix,12,90.038,20
3483,hamilton,2017,1,Australian Grand Prix,13,88.117,1
3484,vettel,2017,1,Australian Grand Prix,13,88.372,2
3485,bottas,2017,1,Australian Grand Prix,13,88.377,3
3486,raikkonen,2017,1,Australian Grand Prix,13,88.941,4
3487,max_verstappen,2017,1,Australian Grand Prix,13,89.236,5
3488,massa,2017,1,Australian Grand Prix,13,90.642,6
3489,grosjean,2017,1,Australian Grand Prix,13,90.492,7
3490,sainz,2017,1,Australian Grand Prix,13,90.207,8
3491,perez,2017,1,Australian Grand Prix,13,90.511,9
3492,kvyat,2017,1,Australian Grand Prix,13,90.363,10
3493,alonso,2017,1,Australian Grand Prix,13,91.182,11
3494,hulkenberg,2017,1,Australian Grand Prix,13,91.154,12
3495,ocon,2017,1,Australian Grand Prix,13,90.866,13
3496,giovinazzi,2017,1,Australian Grand Prix,13,92.09,14
3497,stroll,2017,1,Australian Grand Prix,13,92.29,15
3498,ericsson,2017,1,Australian Grand Prix,13,92.489,16
3499,jolyon_palmer,2017,1,Australian Grand Prix,13,102.136,17
3500,vandoorne,2017,1,Australian Grand Prix,13,92.034,18
3501,kevin_magnussen,2017,1,Australian Grand Prix,13,90.677,19
3502,ricciardo,2017,1,Australian Grand Prix,13,89.939,20
3503,hamilton,2017,1,Australian Grand Prix,14,89.037,1
3504,vettel,2017,1,Australian Grand Prix,14,88.69,2
3505,bottas,2017,1,Australian Grand Prix,14,89.214,3
3506,raikkonen,2017,1,Australian Grand Prix,14,89.529,4
3507,max_verstappen,2017,1,Australian Grand Prix,14,89.559,5
3508,massa,2017,1,Australian Grand Prix,14,90.367,6
3509,sainz,2017,1,Australian Grand Prix,14,90.489,7
3510,perez,2017,1,Australian Grand Prix,14,90.529,8
3511,kvyat,2017,1,Australian Grand Prix,14,90.548,9
3512,alonso,2017,1,Australian Grand Prix,14,91.018,10
3513,hulkenberg,2017,1,Australian Grand Prix,14,91.088,11
3514,ocon,2017,1,Australian Grand Prix,14,91.192,12
3515,giovinazzi,2017,1,Australian Grand Prix,14,91.872,13
3516,stroll,2017,1,Australian Grand Prix,14,91.666,14
3517,ericsson,2017,1,Australian Grand Prix,14,92.29,15
3518,jolyon_palmer,2017,1,Australian Grand Prix,14,95.432,16
3519,vandoorne,2017,1,Australian Grand Prix,14,91.677,17
3520,kevin_magnussen,2017,1,Australian Grand Prix,14,90.943,18
3521,ricciardo,2017,1,Australian Grand Prix,14,89.945,19
3522,hamilton,2017,1,Australian Grand Prix,15,88.494,1
3523,vettel,2017,1,Australian Grand Prix,15,88.507,2
3524,bottas,2017,1,Australian Grand Prix,15,88.755,3
3525,raikkonen,2017,1,Australian Grand Prix,15,89.418,4
3526,max_verstappen,2017,1,Australian Grand Prix,15,89.31,5
3527,massa,2017,1,Australian Grand Prix,15,90.658,6
3528,sainz,2017,1,Australian Grand Prix,15,90.167,7
3529,perez,2017,1,Australian Grand Prix,15,90.223,8
3530,kvyat,2017,1,Australian Grand Prix,15,90.297,9
3531,alonso,2017,1,Australian Grand Prix,15,90.996,10
3532,hulkenberg,2017,1,Australian Grand Prix,15,91.004,11
3533,ocon,2017,1,Australian Grand Prix,15,108.477,12
3534,stroll,2017,1,Australian Grand Prix,15,92.464,13
3535,ericsson,2017,1,Australian Grand Prix,15,92.368,14
3536,giovinazzi,2017,1,Australian Grand Prix,15,116.702,15
3537,jolyon_palmer,2017,1,Australian Grand Prix,15,104.405,16
3538,vandoorne,2017,1,Australian Grand Prix,15,91.49,17
3539,kevin_magnussen,2017,1,Australian Grand Prix,15,93.469,18
3540,ricciardo,2017,1,Australian Grand Prix,15,89.813,19
3541,hamilton,2017,1,Australian Grand Prix,16,88.438,1
3542,vettel,2017,1,Australian Grand Prix,16,88.221,2
3543,bottas,2017,1,Australian Grand Prix,16,89.785,3
3544,raikkonen,2017,1,Australian Grand Prix,16,89.291,4
3545,max_verstappen,2017,1,Australian Grand Prix,16,89.034,5
3546,massa,2017,1,Australian Grand Prix,16,90.365,6
3547,sainz,2017,1,Australian Grand Prix,16,90.521,7
3548,perez,2017,1,Australian Grand Prix,16,90.204,8
3549,kvyat,2017,1,Australian Grand Prix,16,90.088,9
3550,alonso,2017,1,Australian Grand Prix,16,109.469,10
3551,hulkenberg,2017,1,Australian Grand Prix,16,109.892,11
3552,ocon,2017,1,Australian Grand Prix,16,95.295,12
3553,stroll,2017,1,Australian Grand Prix,16,90.798,13
3554,ericsson,2017,1,Australian Grand Prix,16,92.184,14
3555,giovinazzi,2017,1,Australian Grand Prix,16,99.735,15
3556,vandoorne,2017,1,Australian Grand Prix,16,91.521,16
3557,kevin_magnussen,2017,1,Australian Grand Prix,16,91.01,17
3558,ricciardo,2017,1,Australian Grand Prix,16,89.65,18
3559,vettel,2017,1,Australian Grand Prix,17,88.364,1
3560,bottas,2017,1,Australian Grand Prix,17,89.051,2
3561,raikkonen,2017,1,Australian Grand Prix,17,89.257,3
3562,hamilton,2017,1,Australian Grand Prix,17,106.345,4
3563,max_verstappen,2017,1,Australian Grand Prix,17,89.508,5
3564,massa,2017,1,Australian Grand Prix,17,90.457,6
3565,sainz,2017,1,Australian Grand Prix,17,90.658,7
3566,kvyat,2017,1,Australian Grand Prix,17,90.282,8
3567,perez,2017,1,Australian Grand Prix,17,108.359,9
3568,alonso,2017,1,Australian Grand Prix,17,96.481,10
3569,ocon,2017,1,Australian Grand Prix,17,90.77,11
3570,hulkenberg,2017,1,Australian Grand Prix,17,96.123,12
3571,stroll,2017,1,Australian Grand Prix,17,90.776,13
3572,ericsson,2017,1,Australian Grand Prix,17,93.672,14
3573,giovinazzi,2017,1,Australian Grand Prix,17,92.265,15
3574,vandoorne,2017,1,Australian Grand Prix,17,91.179,16
3575,kevin_magnussen,2017,1,Australian Grand Prix,17,90.466,17
3576,ricciardo,2017,1,Australian Grand Prix,17,89.533,18
3577,vettel,2017,1,Australian Grand Prix,18,88.478,1
3578,bottas,2017,1,Australian Grand Prix,18,88.86,2
3579,raikkonen,2017,1,Australian Grand Prix,18,88.698,3
3580,max_verstappen,2017,1,Australian Grand Prix,18,89.159,4
3581,hamilton,2017,1,Australian Grand Prix,18,93.568,5
3582,massa,2017,1,Australian Grand Prix,18,90.552,6
3583,kvyat,2017,1,Australian Grand Prix,18,89.639,7
3584,sainz,2017,1,Australian Grand Prix,18,107.439,8
3585,perez,2017,1,Australian Grand Prix,18,94.367,9
3586,alonso,2017,1,Australian Grand Prix,18,90.455,10
3587,ocon,2017,1,Australian Grand Prix,18,90.691,11
3588,hulkenberg,2017,1,Australian Grand Prix,18,90.729,12
3589,stroll,2017,1,Australian Grand Prix,18,90.273,13
3590,ericsson,2017,1,Australian Grand Prix,18,92.052,14
3591,giovinazzi,2017,1,Australian Grand Prix,18,91.31,15
3592,vandoorne,2017,1,Australian Grand Prix,18,93.315,16
3593,kevin_magnussen,2017,1,Australian Grand Prix,18,90.519,17
3594,ricciardo,2017,1,Australian Grand Prix,18,89.615,18
3595,vettel,2017,1,Australian Grand Prix,19,88.118,1
3596,bottas,2017,1,Australian Grand Prix,19,88.78,2
3597,raikkonen,2017,1,Australian Grand Prix,19,88.916,3
3598,max_verstappen,2017,1,Australian Grand Prix,19,88.833,4
3599,hamilton,2017,1,Australian Grand Prix,19,87.551,5
3600,massa,2017,1,Australian Grand Prix,19,90.843,6
3601,kvyat,2017,1,Australian Grand Prix,19,89.985,7
3602,perez,2017,1,Australian Grand Prix,19,90.191,8
3603,sainz,2017,1,Australian Grand Prix,19,97.066,9
3604,alonso,2017,1,Australian Grand Prix,19,90.651,10
3605,ocon,2017,1,Australian Grand Prix,19,90.784,11
3606,hulkenberg,2017,1,Australian Grand Prix,19,91.091,12
3607,stroll,2017,1,Australian Grand Prix,19,90.678,13
3608,ericsson,2017,1,Australian Grand Prix,19,93.802,14
3609,giovinazzi,2017,1,Australian Grand Prix,19,91.778,15
3610,vandoorne,2017,1,Australian Grand Prix,19,91.388,16
3611,kevin_magnussen,2017,1,Australian Grand Prix,19,91.745,17
3612,ricciardo,2017,1,Australian Grand Prix,19,90.163,18
3613,vettel,2017,1,Australian Grand Prix,20,88.224,1
3614,bottas,2017,1,Australian Grand Prix,20,89.042,2
3615,raikkonen,2017,1,Australian Grand Prix,20,88.836,3
3616,max_verstappen,2017,1,Australian Grand Prix,20,89.043,4
3617,hamilton,2017,1,Australian Grand Prix,20,88.473,5
3618,kvyat,2017,1,Australian Grand Prix,20,89.85,6
3619,massa,2017,1,Australian Grand Prix,20,107.482,7
3620,perez,2017,1,Australian Grand Prix,20,89.596,8
3621,sainz,2017,1,Australian Grand Prix,20,90.048,9
3622,alonso,2017,1,Australian Grand Prix,20,90.485,10
3623,ocon,2017,1,Australian Grand Prix,20,90.639,11
3624,hulkenberg,2017,1,Australian Grand Prix,20,90.779,12
3625,stroll,2017,1,Australian Grand Prix,20,90.613,13
3626,ericsson,2017,1,Australian Grand Prix,20,92.572,14
3627,giovinazzi,2017,1,Australian Grand Prix,20,91.623,15
3628,vandoorne,2017,1,Australian Grand Prix,20,91.118,16
3629,kevin_magnussen,2017,1,Australian Grand Prix,20,91.141,17
3630,ricciardo,2017,1,Australian Grand Prix,20,89.788,18
3631,vettel,2017,1,Australian Grand Prix,21,88.578,1
3632,bottas,2017,1,Australian Grand Prix,21,88.909,2
3633,raikkonen,2017,1,Australian Grand Prix,21,88.987,3
3634,max_verstappen,2017,1,Australian Grand Prix,21,89.38,4
3635,hamilton,2017,1,Australian Grand Prix,21,88.981,5
3636,kvyat,2017,1,Australian Grand Prix,21,90.001,6
3637,massa,2017,1,Australian Grand Prix,21,95.004,7
3638,perez,2017,1,Australian Grand Prix,21,89.684,8
3639,sainz,2017,1,Australian Grand Prix,21,89.938,9
3640,alonso,2017,1,Australian Grand Prix,21,90.574,10
3641,ocon,2017,1,Australian Grand Prix,21,90.709,11
3642,hulkenberg,2017,1,Australian Grand Prix,21,90.589,12
3643,stroll,2017,1,Australian Grand Prix,21,90.982,13
3644,ericsson,2017,1,Australian Grand Prix,21,96.505,14
3645,giovinazzi,2017,1,Australian Grand Prix,21,91.278,15
3646,vandoorne,2017,1,Australian Grand Prix,21,91.144,16
3647,kevin_magnussen,2017,1,Australian Grand Prix,21,93.849,17
3648,ricciardo,2017,1,Australian Grand Prix,21,89.447,18
3649,vettel,2017,1,Australian Grand Prix,22,88.501,1
3650,bottas,2017,1,Australian Grand Prix,22,88.965,2
3651,raikkonen,2017,1,Australian Grand Prix,22,89.485,3
3652,max_verstappen,2017,1,Australian Grand Prix,22,89.834,4
3653,hamilton,2017,1,Australian Grand Prix,22,89.879,5
3654,kvyat,2017,1,Australian Grand Prix,22,90.042,6
3655,massa,2017,1,Australian Grand Prix,22,88.966,7
3656,perez,2017,1,Australian Grand Prix,22,89.919,8
3657,sainz,2017,1,Australian Grand Prix,22,90.27,9
3658,alonso,2017,1,Australian Grand Prix,22,90.599,10
3659,ocon,2017,1,Australian Grand Prix,22,90.57,11
3660,hulkenberg,2017,1,Australian Grand Prix,22,90.767,12
3661,stroll,2017,1,Australian Grand Prix,22,92.25,13
3662,giovinazzi,2017,1,Australian Grand Prix,22,91.586,14
3663,vandoorne,2017,1,Australian Grand Prix,22,91.156,15
3664,kevin_magnussen,2017,1,Australian Grand Prix,22,91.043,16
3665,ricciardo,2017,1,Australian Grand Prix,22,90.172,17
3666,bottas,2017,1,Australian Grand Prix,23,88.871,1
3667,vettel,2017,1,Australian Grand Prix,23,106.995,2
3668,raikkonen,2017,1,Australian Grand Prix,23,88.616,3
3669,max_verstappen,2017,1,Australian Grand Prix,23,89.456,4
3670,hamilton,2017,1,Australian Grand Prix,23,89.457,5
3671,kvyat,2017,1,Australian Grand Prix,23,90.242,6
3672,massa,2017,1,Australian Grand Prix,23,89.041,7
3673,perez,2017,1,Australian Grand Prix,23,89.971,8
3674,sainz,2017,1,Australian Grand Prix,23,90.267,9
3675,alonso,2017,1,Australian Grand Prix,23,90.632,10
3676,ocon,2017,1,Australian Grand Prix,23,90.761,11
3677,hulkenberg,2017,1,Australian Grand Prix,23,90.277,12
3678,stroll,2017,1,Australian Grand Prix,23,91.368,13
3679,giovinazzi,2017,1,Australian Grand Prix,23,91.99,14
3680,vandoorne,2017,1,Australian Grand Prix,23,93.742,15
3681,kevin_magnussen,2017,1,Australian Grand Prix,23,91.421,16
3682,ricciardo,2017,1,Australian Grand Prix,23,90.407,17
3683,bottas,2017,1,Australian Grand Prix,24,89.671,1
3684,raikkonen,2017,1,Australian Grand Prix,24,88.746,2
3685,vettel,2017,1,Australian Grand Prix,24,93.83,3
3686,max_verstappen,2017,1,Australian Grand Prix,24,91.016,4
3687,hamilton,2017,1,Australian Grand Prix,24,91.474,5
3688,kvyat,2017,1,Australian Grand Prix,24,90.706,6
3689,massa,2017,1,Australian Grand Prix,24,89.448,7
3690,perez,2017,1,Australian Grand Prix,24,90.119,8
3691,sainz,2017,1,Australian Grand Prix,24,90.384,9
3692,alonso,2017,1,Australian Grand Prix,24,90.882,10
3693,ocon,2017,1,Australian Grand Prix,24,90.62,11
3694,hulkenberg,2017,1,Australian Grand Prix,24,90.578,12
3695,stroll,2017,1,Australian Grand Prix,24,91.392,13
3696,giovinazzi,2017,1,Australian Grand Prix,24,91.995,14
3697,vandoorne,2017,1,Australian Grand Prix,24,91.649,15
3698,kevin_magnussen,2017,1,Australian Grand Prix,24,92.682,16
3699,ricciardo,2017,1,Australian Grand Prix,24,89.466,17
3700,raikkonen,2017,1,Australian Grand Prix,25,88.707,1
3701,vettel,2017,1,Australian Grand Prix,25,87.726,2
3702,hamilton,2017,1,Australian Grand Prix,25,90.306,3
3703,bottas,2017,1,Australian Grand Prix,25,106.647,4
3704,max_verstappen,2017,1,Australian Grand Prix,25,108.655,5
3705,kvyat,2017,1,Australian Grand Prix,25,89.764,6
3706,massa,2017,1,Australian Grand Prix,25,89.031,7
3707,perez,2017,1,Australian Grand Prix,25,89.937,8
3708,sainz,2017,1,Australian Grand Prix,25,90.194,9
3709,alonso,2017,1,Australian Grand Prix,25,91.176,10
3710,ocon,2017,1,Australian Grand Prix,25,91.046,11
3711,hulkenberg,2017,1,Australian Grand Prix,25,90.959,12
3712,stroll,2017,1,Australian Grand Prix,25,90.571,13
3713,giovinazzi,2017,1,Australian Grand Prix,25,90.974,14
3714,vandoorne,2017,1,Australian Grand Prix,25,90.908,15
3715,kevin_magnussen,2017,1,Australian Grand Prix,25,90.544,16
3716,ricciardo,2017,1,Australian Grand Prix,25,89.708,17
3717,vettel,2017,1,Australian Grand Prix,26,87.598,1
3718,hamilton,2017,1,Australian Grand Prix,26,87.952,2
3719,bottas,2017,1,Australian Grand Prix,26,93.438,3
3720,raikkonen,2017,1,Australian Grand Prix,26,106.225,4
3721,max_verstappen,2017,1,Australian Grand Prix,26,93.552,5
3722,kvyat,2017,1,Australian Grand Prix,26,89.769,6
3723,massa,2017,1,Australian Grand Prix,26,89.049,7
3724,perez,2017,1,Australian Grand Prix,26,89.871,8
3725,sainz,2017,1,Australian Grand Prix,26,89.904,9
3726,alonso,2017,1,Australian Grand Prix,26,90.914,10
3727,ocon,2017,1,Australian Grand Prix,26,90.772,11
3728,hulkenberg,2017,1,Australian Grand Prix,26,90.908,12
3729,stroll,2017,1,Australian Grand Prix,26,91.174,13
3730,giovinazzi,2017,1,Australian Grand Prix,26,92.264,14
3731,vandoorne,2017,1,Australian Grand Prix,26,93.902,15
3732,kevin_magnussen,2017,1,Australian Grand Prix,26,92.965,16
3733,vettel,2017,1,Australian Grand Prix,27,88.046,1
3734,hamilton,2017,1,Australian Grand Prix,27,87.834,2
3735,bottas,2017,1,Australian Grand Prix,27,87.052,3
3736,raikkonen,2017,1,Australian Grand Prix,27,94.126,4
3737,max_verstappen,2017,1,Australian Grand Prix,27,87.991,5
3738,kvyat,2017,1,Australian Grand Prix,27,89.571,6
3739,massa,2017,1,Australian Grand Prix,27,89.593,7
3740,perez,2017,1,Australian Grand Prix,27,89.72,8
3741,sainz,2017,1,Australian Grand Prix,27,90.075,9
3742,alonso,2017,1,Australian Grand Prix,27,90.675,10
3743,ocon,2017,1,Australian Grand Prix,27,90.753,11
3744,hulkenberg,2017,1,Australian Grand Prix,27,92.276,12
3745,stroll,2017,1,Australian Grand Prix,27,91.212,13
3746,giovinazzi,2017,1,Australian Grand Prix,27,91.309,14
3747,vandoorne,2017,1,Australian Grand Prix,27,92.585,15
3748,kevin_magnussen,2017,1,Australian Grand Prix,27,92.373,16
3749,vettel,2017,1,Australian Grand Prix,28,87.726,1
