country,datetime,value,date
Scotland,2011-07-01,1,Jul 2011
Scotland,2012-01-01,2,Jan 2012
Scotland,2012-07-01,2,Jul 2012
Scotland,2013-01-01,2,Jan 2013
Scotland,2014-01-01,4,Jan 2014
Scotland,2015-01-01,4,Jan 2015
Scotland,2016-01-01,5,Jan 2016
Scotland,2016-07-01,5,Jul 2016
Scotland,2017-01-01,6,Jan 2017
Scotland,2017-12-01,7,Dec 2017
Scotland,2018-06-01,7,Jun 2018
Scotland,2018-12-01,7,Dec 2018
Scotland,2019-06-01,7,Jun 2019
Serbia,1979-01-01,0,Jan 1979
Serbia,1984-01-01,0,Jan 1984
Serbia,1989-01-01,0,Jan 1989
Serbia,1990-01-01,0,Jan 1990
Serbia,1991-01-01,0,Jan 1991
Serbia,1992-01-01,0,Jan 1992
Serbia,1994-01-01,0,Jan 1994
Serbia,1995-01-01,0,Jan 1995
Serbia,1999-01-01,0,Jan 1999
Serbia,2000-01-01,0,Jan 2000
Serbia,2001-01-01,0,Jan 2001
Serbia,2002-01-01,0,Jan 2002
Serbia,2003-01-01,0,Jan 2003
Serbia,2004-01-01,0,Jan 2004
Serbia,2005-01-01,0,Jan 2005
Serbia,2006-01-01,0,Jan 2006
Serbia,2007-01-01,0,Jan 2007
Serbia,2008-01-01,0,Jan 2008
Serbia,2009-01-01,1,Jan 2009
Serbia,2010-01-01,1,Jan 2010
Serbia,2011-01-01,1,Jan 2011
Serbia,2011-07-01,1,Jul 2011
Serbia,2012-01-01,1,Jan 2012
Serbia,2012-07-01,1,Jul 2012
Serbia,2013-01-01,1,Jan 2013
Serbia,2014-01-01,1,Jan 2014
Serbia,2015-01-01,1,Jan 2015
Serbia,2016-01-01,1,Jan 2016
Serbia,2016-07-01,1,Jul 2016
Serbia,2017-01-01,1,Jan 2017
Serbia,2017-12-01,1,Dec 2017
Serbia,2018-06-01,1,Jun 2018
Serbia,2018-12-01,1,Dec 2018
Serbia,2019-06-01,1,Jun 2019
Singapore,1979-01-01,0,Jan 1979
Singapore,1984-01-01,0,Jan 1984
Singapore,1989-01-01,0,Jan 1989
Singapore,1990-01-01,0,Jan 1990
Singapore,1991-01-01,0,Jan 1991
Singapore,1992-01-01,0,Jan 1992
Singapore,1994-01-01,0,Jan 1994
Singapore,1995-01-01,0,Jan 1995
Singapore,1999-01-01,0,Jan 1999
Singapore,2000-01-01,0,Jan 2000
Singapore,2001-01-01,0,Jan 2001
Singapore,2002-01-01,0,Jan 2002
Singapore,2003-01-01,0,Jan 2003
Singapore,2004-01-01,0,Jan 2004
Singapore,2005-01-01,0,Jan 2005
Singapore,2006-01-01,0,Jan 2006
Singapore,2007-01-01,0,Jan 2007
Singapore,2008-01-01,1,Jan 2008
Singapore,2009-01-01,1,Jan 2009
Singapore,2010-01-01,1,Jan 2010
Singapore,2011-01-01,1,Jan 2011
Singapore,2011-07-01,1,Jul 2011
Singapore,2012-01-01,1,Jan 2012
Singapore,2012-07-01,1,Jul 2012
Singapore,2013-01-01,1,Jan 2013
Singapore,2014-01-01,2,Jan 2014
Singapore,2015-01-01,3,Jan 2015
Singapore,2016-01-01,4,Jan 2016
Singapore,2016-07-01,4,Jul 2016
Singapore,2017-01-01,4,Jan 2017
Singapore,2017-12-01,4,Dec 2017
Singapore,2018-06-01,4,Jun 2018
Singapore,2018-12-01,4,Dec 2018
Singapore,2019-06-01,4,Jun 2019
Slovenia,1979-01-01,0,Jan 1979
Slovenia,1984-01-01,0,Jan 1984
Slovenia,1989-01-01,0,Jan 1989
Slovenia,1990-01-01,0,Jan 1990
Slovenia,1991-01-01,0,Jan 1991
Slovenia,1992-01-01,0,Jan 1992
Slovenia,1994-01-01,0,Jan 1994
Slovenia,1995-01-01,0,Jan 1995
Slovenia,1999-01-01,0,Jan 1999
Slovenia,2000-01-01,0,Jan 2000
Slovenia,2001-01-01,0,Jan 2001
Slovenia,2002-01-01,0,Jan 2002
Slovenia,2003-01-01,0,Jan 2003
Slovenia,2004-01-01,1,Jan 2004
Slovenia,2005-01-01,1,Jan 2005
Slovenia,2006-01-01,1,Jan 2006
Slovenia,2007-01-01,1,Jan 2007
Slovenia,2008-01-01,1,Jan 2008
Slovenia,2009-01-01,1,Jan 2009
Slovenia,2010-01-01,1,Jan 2010
Slovenia,2011-01-01,1,Jan 2011
Slovenia,2011-07-01,1,Jul 2011
Slovenia,2012-01-01,1,Jan 2012
Slovenia,2012-07-01,1,Jul 2012
Slovenia,2013-01-01,1,Jan 2013
Slovenia,2014-01-01,1,Jan 2014
Slovenia,2015-01-01,1,Jan 2015
Slovenia,2016-01-01,1,Jan 2016
Slovenia,2016-07-01,1,Jul 2016
Slovenia,2017-01-01,1,Jan 2017
Slovenia,2017-12-01,1,Dec 2017
Slovenia,2018-06-01,1,Jun 2018
Slovenia,2018-12-01,1,Dec 2018
Slovenia,2019-06-01,1,Jun 2019
South Africa,1979-01-01,0,Jan 1979
South Africa,1984-01-01,0,Jan 1984
South Africa,1989-01-01,0,Jan 1989
South Africa,1990-01-01,0,Jan 1990
South Africa,1991-01-01,0,Jan 1991
South Africa,1992-01-01,0,Jan 1992
South Africa,1994-01-01,0,Jan 1994
South Africa,1995-01-01,0,Jan 1995
South Africa,1999-01-01,0,Jan 1999
South Africa,2000-01-01,0,Jan 2000
South Africa,2001-01-01,0,Jan 2001
South Africa,2002-01-01,0,Jan 2002
South Africa,2003-01-01,0,Jan 2003
South Africa,2004-01-01,0,Jan 2004
South Africa,2005-01-01,0,Jan 2005
South Africa,2006-01-01,0,Jan 2006
South Africa,2007-01-01,0,Jan 2007
South Africa,2008-01-01,0,Jan 2008
South Africa,2009-01-01,0,Jan 2009
South Africa,2010-01-01,0,Jan 2010
South Africa,2011-01-01,0,Jan 2011
South Africa,2011-07-01,0,Jul 2011
South Africa,2012-01-01,0,Jan 2012
South Africa,2012-07-01,0,Jul 2012
South Africa,2013-01-01,0,Jan 2013
South Africa,2014-01-01,0,Jan 2014
South Africa,2015-01-01,2,Jan 2015
South Africa,2016-01-01,3,Jan 2016
South Africa,2016-07-01,3,Jul 2016
South Africa,2017-01-01,5,Jan 2017
South Africa,2017-12-01,5,Dec 2017
South Africa,2018-06-01,5,Jun 2018
South Africa,2018-12-01,5,Dec 2018
South Africa,2019-06-01,7,Jun 2019
Spain,1979-01-01,0,Jan 1979
Spain,1984-01-01,0,Jan 1984
Spain,1989-01-01,0,Jan 1989
Spain,1990-01-01,0,Jan 1990
Spain,1991-01-01,0,Jan 1991
Spain,1992-01-01,0,Jan 1992
Spain,1994-01-01,0,Jan 1994
Spain,1995-01-01,0,Jan 1995
Spain,1999-01-01,1,Jan 1999
Spain,2000-01-01,1,Jan 2000
Spain,2001-01-01,1,Jan 2001
Spain,2002-01-01,1,Jan 2002
Spain,2003-01-01,1,Jan 2003
Spain,2004-01-01,3,Jan 2004
Spain,2005-01-01,4,Jan 2005
Spain,2006-01-01,4,Jan 2006
Spain,2007-01-01,4,Jan 2007
Spain,2008-01-01,4,Jan 2008
Spain,2009-01-01,7,Jan 2009
Spain,2010-01-01,7,Jan 2010
Spain,2011-01-01,8,Jan 2011
Spain,2011-07-01,8,Jul 2011
Spain,2012-01-01,9,Jan 2012
Spain,2012-07-01,9,Jul 2012
Spain,2013-01-01,10,Jan 2013
Spain,2014-01-01,14,Jan 2014
Spain,2015-01-01,17,Jan 2015
Spain,2016-01-01,24,Jan 2016
Spain,2016-07-01,24,Jul 2016
Spain,2017-01-01,26,Jan 2017
Spain,2017-12-01,26,Dec 2017
Spain,2018-06-01,26,Jun 2018
Spain,2018-12-01,26,Dec 2018
Spain,2019-06-01,27,Jun 2019
Sweden,1979-01-01,0,Jan 1979
Sweden,1984-01-01,0,Jan 1984
Sweden,1989-01-01,0,Jan 1989
Sweden,1990-01-01,0,Jan 1990
Sweden,1991-01-01,0,Jan 1991
Sweden,1992-01-01,0,Jan 1992
Sweden,1994-01-01,0,Jan 1994
Sweden,1995-01-01,0,Jan 1995
Sweden,1999-01-01,0,Jan 1999
Sweden,2000-01-01,0,Jan 2000
Sweden,2001-01-01,0,Jan 2001
Sweden,2002-01-01,0,Jan 2002
Sweden,2003-01-01,0,Jan 2003
Sweden,2004-01-01,0,Jan 2004
Sweden,2005-01-01,0,Jan 2005
Sweden,2006-01-01,0,Jan 2006
Sweden,2007-01-01,0,Jan 2007
Sweden,2008-01-01,0,Jan 2008
Sweden,2009-01-01,1,Jan 2009
Sweden,2010-01-01,1,Jan 2010
Sweden,2011-01-01,1,Jan 2011
Sweden,2011-07-01,1,Jul 2011
Sweden,2012-01-01,1,Jan 2012
Sweden,2012-07-01,1,Jul 2012
Sweden,2013-01-01,1,Jan 2013
Sweden,2014-01-01,1,Jan 2014
Sweden,2015-01-01,2,Jan 2015
Sweden,2016-01-01,4,Jan 2016
Sweden,2016-07-01,4,Jul 2016
Sweden,2017-01-01,6,Jan 2017
Sweden,2017-12-01,6,Dec 2017
Sweden,2018-06-01,7,Jun 2018
Sweden,2018-12-01,7,Dec 2018
Sweden,2019-06-01,7,Jun 2019
Switzerland,1979-01-01,0,Jan 1979
Switzerland,1984-01-01,0,Jan 1984
Switzerland,1989-01-01,0,Jan 1989
Switzerland,1990-01-01,0,Jan 1990
Switzerland,1991-01-01,0,Jan 1991
Switzerland,1992-01-01,0,Jan 1992
Switzerland,1994-01-01,0,Jan 1994
Switzerland,1995-01-01,0,Jan 1995
Switzerland,1999-01-01,0,Jan 1999
Switzerland,2000-01-01,0,Jan 2000
Switzerland,2001-01-01,0,Jan 2001
Switzerland,2002-01-01,0,Jan 2002
Switzerland,2003-01-01,0,Jan 2003
Switzerland,2004-01-01,0,Jan 2004
Switzerland,2005-01-01,0,Jan 2005
Switzerland,2006-01-01,0,Jan 2006
Switzerland,2007-01-01,0,Jan 2007
Switzerland,2008-01-01,0,Jan 2008
Switzerland,2009-01-01,0,Jan 2009
Switzerland,2010-01-01,1,Jan 2010
Switzerland,2011-01-01,1,Jan 2011
Switzerland,2011-07-01,1,Jul 2011
Switzerland,2012-01-01,1,Jan 2012
Switzerland,2012-07-01,1,Jul 2012
Switzerland,2013-01-01,1,Jan 2013
Switzerland,2014-01-01,2,Jan 2014
Switzerland,2015-01-01,3,Jan 2015
Switzerland,2016-01-01,5,Jan 2016
Switzerland,2016-07-01,5,Jul 2016
Switzerland,2017-01-01,6,Jan 2017
Switzerland,2017-12-01,6,Dec 2017
Switzerland,2018-06-01,8,Jun 2018
Switzerland,2018-12-01,8,Dec 2018
Switzerland,2019-06-01,8,Jun 2019
Taiwan,1979-01-01,0,Jan 1979
Taiwan,1984-01-01,0,Jan 1984
Taiwan,1989-01-01,0,Jan 1989
Taiwan,1990-01-01,0,Jan 1990
Taiwan,1991-01-01,0,Jan 1991
Taiwan,1992-01-01,0,Jan 1992
Taiwan,1994-01-01,0,Jan 1994
Taiwan,1995-01-01,0,Jan 1995
Taiwan,1999-01-01,0,Jan 1999
Taiwan,2000-01-01,0,Jan 2000
Taiwan,2001-01-01,0,Jan 2001
Taiwan,2002-01-01,0,Jan 2002
Taiwan,2003-01-01,0,Jan 2003
Taiwan,2004-01-01,0,Jan 2004
Taiwan,2005-01-01,0,Jan 2005
Taiwan,2006-01-01,0,Jan 2006
Taiwan,2007-01-01,0,Jan 2007
Taiwan,2008-01-01,0,Jan 2008
Taiwan,2009-01-01,0,Jan 2009
Taiwan,2010-01-01,0,Jan 2010
Taiwan,2011-01-01,0,Jan 2011
Taiwan,2011-07-01,0,Jul 2011
Taiwan,2012-01-01,0,Jan 2012
Taiwan,2012-07-01,0,Jul 2012
Taiwan,2013-01-01,0,Jan 2013
Taiwan,2014-01-01,0,Jan 2014
Taiwan,2015-01-01,0,Jan 2015
Taiwan,2016-01-01,0,Jan 2016
Taiwan,2016-07-01,0,Jul 2016
Taiwan,2017-01-01,1,Jan 2017
Taiwan,2017-12-01,1,Dec 2017
Taiwan,2018-06-01,1,Jun 2018
Taiwan,2018-12-01,1,Dec 2018
Taiwan,2019-06-01,1,Jun 2019
Tanzania,1979-01-01,0,Jan 1979
Tanzania,1984-01-01,0,Jan 1984
Tanzania,1989-01-01,0,Jan 1989
Tanzania,1990-01-01,0,Jan 1990
Tanzania,1991-01-01,0,Jan 1991
Tanzania,1992-01-01,0,Jan 1992
Tanzania,1994-01-01,0,Jan 1994
Tanzania,1995-01-01,0,Jan 1995
Tanzania,1999-01-01,0,Jan 1999
Tanzania,2000-01-01,0,Jan 2000
Tanzania,2001-01-01,0,Jan 2001
Tanzania,2002-01-01,0,Jan 2002
Tanzania,2003-01-01,0,Jan 2003
Tanzania,2004-01-01,0,Jan 2004
Tanzania,2005-01-01,0,Jan 2005
Tanzania,2006-01-01,0,Jan 2006
Tanzania,2007-01-01,0,Jan 2007
Tanzania,2008-01-01,0,Jan 2008
Tanzania,2009-01-01,0,Jan 2009
Tanzania,2010-01-01,0,Jan 2010
Tanzania,2011-01-01,0,Jan 2011
Tanzania,2011-07-01,0,Jul 2011
Tanzania,2012-01-01,0,Jan 2012
Tanzania,2012-07-01,0,Jul 2012
Tanzania,2013-01-01,1,Jan 2013
Tanzania,2014-01-01,1,Jan 2014
Tanzania,2015-01-01,1,Jan 2015
Tanzania,2016-01-01,1,Jan 2016
Tanzania,2016-07-01,1,Jul 2016
Tanzania,2017-01-01,2,Jan 2017
Tanzania,2017-12-01,2,Dec 2017
Tanzania,2018-06-01,2,Jun 2018
Tanzania,2018-12-01,2,Dec 2018
Tanzania,2019-06-01,2,Jun 2019
Thailand,1979-01-01,0,Jan 1979
Thailand,1984-01-01,0,Jan 1984
Thailand,1989-01-01,0,Jan 1989
Thailand,1990-01-01,0,Jan 1990
Thailand,1991-01-01,0,Jan 1991
Thailand,1992-01-01,0,Jan 1992
Thailand,1994-01-01,0,Jan 1994
Thailand,1995-01-01,0,Jan 1995
Thailand,1999-01-01,0,Jan 1999
Thailand,2000-01-01,0,Jan 2000
Thailand,2001-01-01,0,Jan 2001
Thailand,2002-01-01,0,Jan 2002
Thailand,2003-01-01,0,Jan 2003
Thailand,2004-01-01,0,Jan 2004
Thailand,2005-01-01,0,Jan 2005
Thailand,2006-01-01,0,Jan 2006
Thailand,2007-01-01,0,Jan 2007
Thailand,2008-01-01,0,Jan 2008
Thailand,2009-01-01,0,Jan 2009
Thailand,2010-01-01,0,Jan 2010
Thailand,2011-01-01,0,Jan 2011
Thailand,2011-07-01,0,Jul 2011
Thailand,2012-01-01,0,Jan 2012
Thailand,2012-07-01,0,Jul 2012
Thailand,2013-01-01,0,Jan 2013
Thailand,2014-01-01,0,Jan 2014
Thailand,2015-01-01,0,Jan 2015
Thailand,2016-01-01,0,Jan 2016
Thailand,2016-07-01,0,Jul 2016
Thailand,2017-01-01,1,Jan 2017
Thailand,2017-12-01,1,Dec 2017
Thailand,2018-06-01,1,Jun 2018
Thailand,2018-12-01,1,Dec 2018
Thailand,2019-06-01,1,Jun 2019
Tunisia,1979-01-01,0,Jan 1979
Tunisia,1984-01-01,0,Jan 1984
Tunisia,1989-01-01,0,Jan 1989
Tunisia,1990-01-01,0,Jan 1990
Tunisia,1991-01-01,0,Jan 1991
Tunisia,1992-01-01,0,Jan 1992
Tunisia,1994-01-01,0,Jan 1994
Tunisia,1995-01-01,0,Jan 1995
Tunisia,1999-01-01,1,Jan 1999
Tunisia,2000-01-01,1,Jan 2000
Tunisia,2001-01-01,1,Jan 2001
Tunisia,2002-01-01,1,Jan 2002
Tunisia,2003-01-01,1,Jan 2003
Tunisia,2004-01-01,1,Jan 2004
Tunisia,2005-01-01,1,Jan 2005
Tunisia,2006-01-01,1,Jan 2006
Tunisia,2007-01-01,1,Jan 2007
Tunisia,2008-01-01,1,Jan 2008
Tunisia,2009-01-01,1,Jan 2009
Tunisia,2010-01-01,1,Jan 2010
Tunisia,2011-01-01,1,Jan 2011
Tunisia,2011-07-01,1,Jul 2011
Tunisia,2012-01-01,1,Jan 2012
Tunisia,2012-07-01,1,Jul 2012
Tunisia,2013-01-01,1,Jan 2013
Tunisia,2014-01-01,1,Jan 2014
Tunisia,2015-01-01,1,Jan 2015
Tunisia,2016-01-01,1,Jan 2016
Tunisia,2016-07-01,1,Jul 2016
Tunisia,2017-01-01,1,Jan 2017
Tunisia,2017-12-01,1,Dec 2017
Tunisia,2018-06-01,1,Jun 2018
Tunisia,2018-12-01,1,Dec 2018
Tunisia,2019-06-01,1,Jun 2019
Turkey,1979-01-01,0,Jan 1979
Turkey,1984-01-01,0,Jan 1984
Turkey,1989-01-01,0,Jan 1989
Turkey,1990-01-01,0,Jan 1990
Turkey,1991-01-01,0,Jan 1991
Turkey,1992-01-01,0,Jan 1992
Turkey,1994-01-01,0,Jan 1994
Turkey,1995-01-01,0,Jan 1995
Turkey,1999-01-01,0,Jan 1999
Turkey,2000-01-01,0,Jan 2000
Turkey,2001-01-01,0,Jan 2001
Turkey,2002-01-01,0,Jan 2002
Turkey,2003-01-01,0,Jan 2003
Turkey,2004-01-01,0,Jan 2004
Turkey,2005-01-01,0,Jan 2005
Turkey,2006-01-01,0,Jan 2006
Turkey,2007-01-01,0,Jan 2007
Turkey,2008-01-01,0,Jan 2008
Turkey,2009-01-01,0,Jan 2009
Turkey,2010-01-01,0,Jan 2010
Turkey,2011-01-01,1,Jan 2011
Turkey,2011-07-01,1,Jul 2011
Turkey,2012-01-01,2,Jan 2012
Turkey,2012-07-01,2,Jul 2012
Turkey,2013-01-01,3,Jan 2013
Turkey,2014-01-01,3,Jan 2014
Turkey,2015-01-01,5,Jan 2015
Turkey,2016-01-01,5,Jan 2016
Turkey,2016-07-01,5,Jul 2016
Turkey,2017-01-01,5,Jan 2017
Turkey,2017-12-01,5,Dec 2017
Turkey,2018-06-01,5,Jun 2018
Turkey,2018-12-01,5,Dec 2018
Turkey,2019-06-01,5,Jun 2019
USA,1979-01-01,1,Jan 1979
USA,1984-01-01,2,Jan 1984
USA,1989-01-01,9,Jan 1989
USA,1990-01-01,10,Jan 1990
USA,1991-01-01,10,Jan 1991
USA,1992-01-01,11,Jan 1992
USA,1994-01-01,18,Jan 1994
USA,1995-01-01,19,Jan 1995
USA,1999-01-01,34,Jan 1999
USA,2000-01-01,35,Jan 2000
USA,2001-01-01,36,Jan 2001
USA,2002-01-01,37,Jan 2002
USA,2003-01-01,38,Jan 2003
USA,2004-01-01,64,Jan 2004
USA,2005-01-01,65,Jan 2005
USA,2006-01-01,69,Jan 2006
USA,2007-01-01,77,Jan 2007
USA,2008-01-01,83,Jan 2008
USA,2009-01-01,127,Jan 2009
USA,2010-01-01,130,Jan 2010
USA,2011-01-01,157,Jan 2011
USA,2011-07-01,157,Jul 2011
USA,2012-01-01,192,Jan 2012
USA,2012-07-01,192,Jul 2012
USA,2013-01-01,234,Jan 2013
USA,2014-01-01,313,Jan 2014
USA,2015-01-01,366,Jan 2015
USA,2016-01-01,454,Jan 2016
USA,2016-07-01,455,Jul 2016
USA,2017-01-01,547,Jan 2017
USA,2017-12-01,553,Dec 2017
USA,2018-06-01,613,Jun 2018
USA,2018-12-01,618,Dec 2018
USA,2019-06-01,640,Jun 2019
Uganda,1979-01-01,0,Jan 1979
Uganda,1984-01-01,0,Jan 1984
Uganda,1989-01-01,0,Jan 1989
Uganda,1990-01-01,0,Jan 1990
Uganda,1991-01-01,0,Jan 1991
Uganda,1992-01-01,0,Jan 1992
Uganda,1994-01-01,0,Jan 1994
Uganda,1995-01-01,0,Jan 1995
Uganda,1999-01-01,0,Jan 1999
Uganda,2000-01-01,0,Jan 2000
Uganda,2001-01-01,0,Jan 2001
Uganda,2002-01-01,0,Jan 2002
Uganda,2003-01-01,0,Jan 2003
Uganda,2004-01-01,0,Jan 2004
Uganda,2005-01-01,0,Jan 2005
Uganda,2006-01-01,0,Jan 2006
Uganda,2007-01-01,0,Jan 2007
Uganda,2008-01-01,0,Jan 2008
Uganda,2009-01-01,0,Jan 2009
Uganda,2010-01-01,0,Jan 2010
Uganda,2011-01-01,0,Jan 2011
Uganda,2011-07-01,0,Jul 2011
Uganda,2012-01-01,0,Jan 2012
Uganda,2012-07-01,0,Jul 2012
Uganda,2013-01-01,1,Jan 2013
Uganda,2014-01-01,1,Jan 2014
Uganda,2015-01-01,1,Jan 2015
Uganda,2016-01-01,1,Jan 2016
Uganda,2016-07-01,1,Jul 2016
Uganda,2017-01-01,1,Jan 2017
Uganda,2017-12-01,2,Dec 2017
Uganda,2018-06-01,2,Jun 2018
Uganda,2018-12-01,2,Dec 2018
Uganda,2019-06-01,2,Jun 2019
United Kingdom,1979-01-01,0,Jan 1979
United Kingdom,1984-01-01,0,Jan 1984
United Kingdom,1989-01-01,0,Jan 1989
United Kingdom,1990-01-01,0,Jan 1990
United Kingdom,1991-01-01,0,Jan 1991
United Kingdom,1992-01-01,0,Jan 1992
United Kingdom,1994-01-01,0,Jan 1994
United Kingdom,1995-01-01,0,Jan 1995
United Kingdom,1999-01-01,4,Jan 1999
United Kingdom,2000-01-01,4,Jan 2000
United Kingdom,2001-01-01,4,Jan 2001
United Kingdom,2002-01-01,4,Jan 2002
United Kingdom,2003-01-01,4,Jan 2003
United Kingdom,2004-01-01,6,Jan 2004
United Kingdom,2005-01-01,6,Jan 2005
United Kingdom,2006-01-01,6,Jan 2006
United Kingdom,2007-01-01,7,Jan 2007
United Kingdom,2008-01-01,7,Jan 2008
United Kingdom,2009-01-01,9,Jan 2009
United Kingdom,2010-01-01,11,Jan 2010
United Kingdom,2011-01-01,13,Jan 2011
United Kingdom,2011-07-01,13,Jul 2011
United Kingdom,2012-01-01,16,Jan 2012
United Kingdom,2012-07-01,16,Jul 2012
United Kingdom,2013-01-01,22,Jan 2013
United Kingdom,2014-01-01,33,Jan 2014
United Kingdom,2015-01-01,43,Jan 2015
United Kingdom,2016-01-01,65,Jan 2016
United Kingdom,2016-07-01,66,Jul 2016
United Kingdom,2017-01-01,82,Jan 2017
United Kingdom,2017-12-01,83,Dec 2017
United Kingdom,2018-06-01,97,Jun 2018
United Kingdom,2018-12-01,99,Dec 2018
United Kingdom,2019-06-01,99,Jun 2019
Uruguay,1979-01-01,0,Jan 1979
Uruguay,1984-01-01,0,Jan 1984
Uruguay,1989-01-01,0,Jan 1989
Uruguay,1990-01-01,0,Jan 1990
Uruguay,1991-01-01,0,Jan 1991
Uruguay,1992-01-01,0,Jan 1992
Uruguay,1994-01-01,0,Jan 1994
Uruguay,1995-01-01,0,Jan 1995
Uruguay,1999-01-01,0,Jan 1999
Uruguay,2000-01-01,0,Jan 2000
Uruguay,2001-01-01,0,Jan 2001
Uruguay,2002-01-01,0,Jan 2002
Uruguay,2003-01-01,0,Jan 2003
Uruguay,2004-01-01,0,Jan 2004
Uruguay,2005-01-01,0,Jan 2005
Uruguay,2006-01-01,0,Jan 2006
Uruguay,2007-01-01,0,Jan 2007
Uruguay,2008-01-01,0,Jan 2008
Uruguay,2009-01-01,0,Jan 2009
Uruguay,2010-01-01,0,Jan 2010
Uruguay,2011-01-01,0,Jan 2011
Uruguay,2011-07-01,0,Jul 2011
Uruguay,2012-01-01,0,Jan 2012
Uruguay,2012-07-01,0,Jul 2012
Uruguay,2013-01-01,0,Jan 2013
Uruguay,2014-01-01,0,Jan 2014
Uruguay,2015-01-01,0,Jan 2015
Uruguay,2016-01-01,0,Jan 2016
Uruguay,2016-07-01,0,Jul 2016
Uruguay,2017-01-01,1,Jan 2017
Uruguay,2017-12-01,1,Dec 2017
Uruguay,2018-06-01,1,Jun 2018
Uruguay,2018-12-01,1,Dec 2018
Uruguay,2019-06-01,1,Jun 2019
Venezuela,1979-01-01,0,Jan 1979
Venezuela,1984-01-01,0,Jan 1984
Venezuela,1989-01-01,0,Jan 1989
Venezuela,1990-01-01,0,Jan 1990
Venezuela,1991-01-01,0,Jan 1991
Venezuela,1992-01-01,0,Jan 1992
Venezuela,1994-01-01,0,Jan 1994
Venezuela,1995-01-01,0,Jan 1995
Venezuela,1999-01-01,0,Jan 1999
Venezuela,2000-01-01,0,Jan 2000
Venezuela,2001-01-01,0,Jan 2001
Venezuela,2002-01-01,0,Jan 2002
Venezuela,2003-01-01,0,Jan 2003
Venezuela,2004-01-01,0,Jan 2004
Venezuela,2005-01-01,0,Jan 2005
Venezuela,2006-01-01,0,Jan 2006
Venezuela,2007-01-01,0,Jan 2007
Venezuela,2008-01-01,0,Jan 2008
Venezuela,2009-01-01,0,Jan 2009
Venezuela,2010-01-01,0,Jan 2010
Venezuela,2011-01-01,0,Jan 2011
Venezuela,2011-07-01,0,Jul 2011
Venezuela,2012-01-01,0,Jan 2012
Venezuela,2012-07-01,0,Jul 2012
Venezuela,2013-01-01,0,Jan 2013
Venezuela,2014-01-01,0,Jan 2014
Venezuela,2015-01-01,0,Jan 2015
Venezuela,2016-01-01,0,Jan 2016
Venezuela,2016-07-01,0,Jul 2016
Venezuela,2017-01-01,1,Jan 2017
Venezuela,2017-12-01,1,Dec 2017
Venezuela,2018-06-01,1,Jun 2018
Venezuela,2018-12-01,1,Dec 2018
Venezuela,2019-06-01,1,Jun 2019
Vietnam,1979-01-01,0,Jan 1979
Vietnam,1984-01-01,0,Jan 1984
Vietnam,1989-01-01,0,Jan 1989
Vietnam,1990-01-01,0,Jan 1990
Vietnam,1991-01-01,0,Jan 1991
Vietnam,1992-01-01,0,Jan 1992
Vietnam,1994-01-01,0,Jan 1994
Vietnam,1995-01-01,0,Jan 1995
Vietnam,1999-01-01,0,Jan 1999
Vietnam,2000-01-01,0,Jan 2000
Vietnam,2001-01-01,0,Jan 2001
Vietnam,2002-01-01,0,Jan 2002
Vietnam,2003-01-01,0,Jan 2003
Vietnam,2004-01-01,0,Jan 2004
Vietnam,2005-01-01,0,Jan 2005
Vietnam,2006-01-01,0,Jan 2006
Vietnam,2007-01-01,0,Jan 2007
Vietnam,2008-01-01,0,Jan 2008
Vietnam,2009-01-01,0,Jan 2009
Vietnam,2010-01-01,0,Jan 2010
Vietnam,2011-01-01,0,Jan 2011
Vietnam,2011-07-01,0,Jul 2011
Vietnam,2012-01-01,0,Jan 2012
Vietnam,2012-07-01,0,Jul 2012
Vietnam,2013-01-01,0,Jan 2013
Vietnam,2014-01-01,0,Jan 2014
Vietnam,2015-01-01,0,Jan 2015
Vietnam,2016-01-01,1,Jan 2016
Vietnam,2016-07-01,1,Jul 2016
Vietnam,2017-01-01,1,Jan 2017
Vietnam,2017-12-01,1,Dec 2017
Vietnam,2018-06-01,2,Jun 2018
Vietnam,2018-12-01,2,Dec 2018
Vietnam,2019-06-01,2,Jun 2019
